model,init_month,zone,year,month,time,tmean,tmax,tmin,rain
WS,11,2,1997,4,1997-04-21,21.9,27.2,16.6,0.0
WS,11,2,1997,4,1997-04-22,21.9,27.6,16.2,0.0
WS,11,2,1997,4,1997-04-23,22.1,27.8,16.4,0.0
WS,11,2,1997,4,1997-04-24,22.7,29.6,15.8,0.0
WS,11,2,1997,4,1997-04-25,22.9,28.0,17.8,1.2
WS,11,2,1997,4,1997-04-26,19.5,25.8,13.2,0.0
WS,11,2,1997,4,1997-04-27,18.6,26.4,10.8,0.0
WS,11,2,1997,4,1997-04-28,20.2,27.8,12.6,0.0
WS,11,2,1997,4,1997-04-29,20.4,28.0,12.8,0.0
WS,11,2,1997,4,1997-04-30,21.0,29.0,13.0,0.0
WS,11,2,1997,5,1997-05-01,22.4,30.4,14.4,0.0
WS,11,2,1997,5,1997-05-02,23.2,31.0,15.4,0.0
WS,11,2,1997,5,1997-05-03,24.2,31.4,17.0,0.0
WS,11,2,1997,5,1997-05-04,20.3,27.8,12.8,0.0
WS,11,2,1997,5,1997-05-05,21.7,27.4,16.0,0.0
WS,11,2,1997,5,1997-05-06,22.3,28.6,16.0,0.0
WS,11,2,1997,5,1997-05-07,21.3,27.2,15.4,0.0
WS,11,2,1997,5,1997-05-08,20.8,27.4,14.2,0.0
WS,11,2,1997,5,1997-05-09,20.7,27.4,14.0,0.0
WS,11,2,1997,5,1997-05-10,20.3,26.8,13.8,0.0
WS,11,2,1997,5,1997-05-11,19.7,26.4,13.0,0.0
WS,11,2,1997,5,1997-05-12,20.9,27.6,14.2,0.0
WS,11,2,1997,5,1997-05-13,20.3,27.0,13.6,0.0
WS,11,2,1997,5,1997-05-14,18.0,22.2,13.8,0.0
WS,11,2,1997,5,1997-05-15,16.6,18.4,14.8,4.0
WS,11,2,1997,5,1997-05-16,17.5,20.0,15.0,2.8
WS,11,2,1997,5,1997-05-17,19.6,22.6,16.6,16.7
WS,11,2,1997,5,1997-05-18,19.6,25.0,14.2,0.0
WS,11,2,1997,5,1997-05-19,19.8,26.0,13.6,0.0
WS,11,2,1997,5,1997-05-20,20.7,26.6,14.8,0.0
WS,11,2,1997,5,1997-05-21,21.2,26.6,15.8,0.0
WS,11,2,1997,5,1997-05-22,19.2,22.4,16.0,27.6
WS,11,2,1997,5,1997-05-23,15.3,20.8,9.8,1.6
WS,11,2,1997,5,1997-05-24,16.2,19.2,13.2,0.0
WS,11,2,1997,5,1997-05-25,17.4,22.0,12.8,25.4
WS,11,2,1997,5,1997-05-26,17.8,22.6,13.0,0.0
WS,11,2,1997,5,1997-05-27,17.1,22.0,12.2,0.0
WS,11,2,1997,5,1997-05-28,18.3,20.8,15.8,22.0
WS,11,2,1997,5,1997-05-29,15.9,21.0,10.8,0.0
WS,11,2,1997,5,1997-05-30,16.0,21.0,11.0,0.0
WS,11,2,1997,5,1997-05-31,15.4,20.8,10.0,0.0
WS,11,2,1997,6,1997-06-01,14.8,20.0,9.6,0.0
WS,11,2,1997,6,1997-06-02,14.5,20.0,9.0,0.0
WS,11,2,1997,6,1997-06-03,15.2,17.2,13.2,8.8
WS,11,2,1997,6,1997-06-04,14.0,14.8,13.2,20.6
WS,11,2,1997,6,1997-06-05,14.5,16.0,13.0,128.7
WS,11,2,1997,6,1997-06-06,18.3,21.6,15.0,23.2
WS,11,2,1997,6,1997-06-07,13.5,17.6,9.4,0.0
WS,11,2,1997,6,1997-06-08,10.0,15.2,4.8,0.0
WS,11,2,1997,6,1997-06-09,11.0,18.0,4.0,0.0
WS,11,2,1997,6,1997-06-10,13.2,20.4,6.0,0.0
WS,11,2,1997,6,1997-06-11,12.0,15.4,8.6,0.0
WS,11,2,1997,6,1997-06-12,16.0,19.4,12.6,42.6
WS,11,2,1997,6,1997-06-13,19.0,24.8,13.2,0.0
WS,11,2,1997,6,1997-06-14,18.4,22.0,14.8,43.0
WS,11,2,1997,6,1997-06-15,17.9,21.0,14.8,9.8
WS,11,2,1997,6,1997-06-16,13.6,18.0,9.2,0.0
WS,11,2,1997,6,1997-06-17,11.8,15.2,8.4,0.0
WS,11,2,1997,6,1997-06-18,17.4,22.0,12.8,0.0
WS,11,2,1997,6,1997-06-19,19.3,25.2,13.4,0.0
WS,11,2,1997,6,1997-06-20,18.7,23.6,13.8,28.4
WS,11,2,1997,6,1997-06-21,22.5,28.0,17.0,30.6
WS,11,2,1997,6,1997-06-22,22.6,28.2,17.0,0.0
WS,11,2,1997,6,1997-06-23,22.9,28.6,17.2,0.0
WS,11,2,1997,6,1997-06-24,21.5,28.0,15.0,0.0
WS,11,2,1997,6,1997-06-25,21.5,27.6,15.4,0.0
WS,11,2,1997,6,1997-06-26,21.5,26.2,16.8,0.0
WS,11,2,1997,6,1997-06-27,19.9,22.0,17.8,4.0
WS,11,2,1997,6,1997-06-28,16.5,18.4,14.6,26.0
WS,11,2,1997,6,1997-06-29,15.9,17.6,14.2,17.8
WS,11,2,1997,6,1997-06-30,15.5,16.8,14.2,12.8
WS,11,2,1997,7,1997-07-01,14.5,16.8,12.2,2.4
WS,11,2,1997,7,1997-07-02,18.2,24.2,12.2,0.0
WS,11,2,1997,7,1997-07-03,19.8,26.0,13.6,0.0
WS,11,2,1997,7,1997-07-04,19.7,24.4,15.0,0.0
WS,11,2,1997,7,1997-07-05,16.5,22.0,11.0,0.0
WS,11,2,1997,7,1997-07-06,17.5,23.6,11.4,0.0
WS,11,2,1997,7,1997-07-07,21.1,26.2,16.0,0.0
WS,11,2,1997,7,1997-07-08,19.5,25.2,13.8,0.0
WS,11,2,1997,7,1997-07-09,19.7,25.4,14.0,0.0
WS,11,2,1997,7,1997-07-10,20.0,26.8,13.2,0.0
WS,11,2,1997,7,1997-07-11,21.4,25.2,17.6,0.0
WS,11,2,1997,7,1997-07-12,18.1,23.8,12.4,0.0
WS,11,2,1997,7,1997-07-13,19.0,25.2,12.8,0.0
WS,11,2,1997,7,1997-07-14,20.1,27.0,13.2,0.0
WS,11,2,1997,7,1997-07-15,20.2,27.2,13.2,0.0
WS,11,2,1997,7,1997-07-16,19.7,25.4,14.0,0.0
WS,11,2,1997,7,1997-07-17,21.8,28.6,15.0,0.0
WS,11,2,1997,7,1997-07-18,20.8,24.8,16.8,0.0
WS,11,2,1997,7,1997-07-19,20.0,26.2,13.8,0.0
WS,11,2,1997,7,1997-07-20,20.5,25.2,15.8,0.0
WS,11,2,1997,7,1997-07-21,16.4,18.4,14.4,30.2
WS,11,2,1997,7,1997-07-22,16.3,21.6,11.0,0.0
WS,11,2,1997,7,1997-07-23,15.7,21.6,9.8,0.0
WS,11,2,1997,7,1997-07-24,16.4,23.0,9.8,0.0
WS,11,2,1997,7,1997-07-25,17.6,23.4,11.8,0.0
WS,11,2,1997,7,1997-07-26,17.8,24.8,10.8,0.0
WS,11,2,1997,7,1997-07-27,17.9,25.0,10.8,0.0
WS,11,2,1997,7,1997-07-28,18.5,26.0,11.0,0.0
WS,11,2,1997,7,1997-07-29,18.5,26.0,11.0,0.0
WS,11,2,1997,7,1997-07-30,18.9,26.2,11.6,0.0
WS,11,2,1997,7,1997-07-31,20.2,28.2,12.2,0.0
WS,11,2,1997,8,1997-08-01,22.7,29.8,15.6,0.0
WS,11,2,1997,8,1997-08-02,22.4,29.2,15.6,0.0
WS,11,2,1997,8,1997-08-03,22.3,27.8,16.8,0.0
WS,11,2,1997,8,1997-08-04,20.0,24.0,16.0,1.6
WS,11,2,1997,8,1997-08-05,16.9,18.8,15.0,5.6
WS,11,2,1997,8,1997-08-06,17.2,23.0,11.4,0.2
WS,11,2,1997,8,1997-08-07,20.4,27.0,13.8,0.0
WS,11,2,1997,8,1997-08-08,17.5,21.6,13.4,0.0
WS,11,2,1997,8,1997-08-09,14.0,19.4,8.6,0.0
WS,11,2,1997,8,1997-08-10,13.4,19.4,7.4,0.0
WS,11,2,1997,8,1997-08-11,15.6,23.4,7.8,0.0
WS,11,2,1997,8,1997-08-12,18.4,26.0,10.8,0.0
WS,11,2,1997,8,1997-08-13,18.8,26.6,11.0,0.0
WS,11,2,1997,8,1997-08-14,20.0,28.0,12.0,0.0
WS,11,2,1997,8,1997-08-15,21.4,29.0,13.8,0.0
WS,11,2,1997,8,1997-08-16,21.1,29.2,13.0,0.0
WS,11,2,1997,8,1997-08-17,22.1,29.4,14.8,0.0
WS,11,2,1997,8,1997-08-18,22.3,30.2,14.4,0.0
WS,11,2,1997,8,1997-08-19,23.2,31.0,15.4,0.0
WS,11,2,1997,8,1997-08-20,23.8,30.6,17.0,0.0
WS,11,2,1997,8,1997-08-21,21.7,26.8,16.6,8.8
WS,11,2,1997,8,1997-08-22,22.1,25.8,18.4,0.0
WS,11,2,1997,8,1997-08-23,21.0,24.2,17.8,4.2
WS,11,2,1997,8,1997-08-24,18.2,24.4,12.0,21.0
WS,11,2,1997,8,1997-08-25,17.8,25.4,10.2,0.0
WS,11,2,1997,8,1997-08-26,19.4,28.0,10.8,0.0
WS,11,2,1997,8,1997-08-27,21.3,31.0,11.6,0.0
WS,11,2,1997,8,1997-08-28,22.8,31.8,13.8,0.0
WS,11,2,1997,8,1997-08-29,23.5,31.8,15.2,0.0
WS,11,2,1997,8,1997-08-30,23.5,31.0,16.0,0.0
WS,11,2,1997,8,1997-08-31,23.5,32.0,15.0,0.0
WS,11,2,1997,9,1997-09-01,23.5,32.0,15.0,0.0
WS,11,2,1997,9,1997-09-02,23.9,32.8,15.0,0.0
WS,11,2,1997,9,1997-09-03,22.1,26.0,18.2,0.0
WS,11,2,1997,9,1997-09-04,22.1,27.8,16.4,0.0
WS,11,2,1997,9,1997-09-05,20.9,24.8,17.0,0.0
WS,11,2,1997,9,1997-09-06,22.7,30.0,15.4,9.8
WS,11,2,1997,9,1997-09-07,21.9,29.2,14.6,0.0
WS,11,2,1997,9,1997-09-08,24.4,33.2,15.6,0.0
WS,11,2,1997,9,1997-09-09,27.5,36.0,19.0,0.0
WS,11,2,1997,9,1997-09-10,27.3,33.0,21.6,0.0
WS,11,2,1997,9,1997-09-11,21.6,28.2,15.0,0.0
WS,11,2,1997,9,1997-09-12,19.8,27.0,12.6,0.0
WS,11,2,1997,9,1997-09-13,25.8,33.8,17.8,0.0
WS,11,2,1997,9,1997-09-14,26.0,31.8,20.2,0.0
WS,11,2,1997,9,1997-09-15,22.4,25.6,19.2,8.8
WS,11,2,1997,9,1997-09-16,19.6,26.2,13.0,0.0
WS,11,2,1997,9,1997-09-17,22.3,30.0,14.6,0.0
WS,11,2,1997,9,1997-09-18,22.8,29.4,16.2,0.0
WS,11,2,1997,9,1997-09-19,21.7,28.0,15.4,0.0
WS,11,2,1997,9,1997-09-20,19.2,21.6,16.8,5.2
WS,11,2,1997,9,1997-09-21,21.0,26.4,15.6,32.0
WS,11,2,1997,9,1997-09-22,21.2,27.0,15.4,0.0
WS,11,2,1997,9,1997-09-23,20.7,27.8,13.6,0.0
WS,11,2,1997,9,1997-09-24,23.7,32.0,15.4,0.0
WS,11,2,1997,9,1997-09-25,21.4,24.0,18.8,0.0
WS,11,2,1997,9,1997-09-26,19.6,21.2,18.0,7.4
WS,11,2,1997,9,1997-09-27,21.8,27.6,16.0,0.0
WS,11,2,1997,9,1997-09-28,24.3,32.6,16.0,0.0
WS,11,2,1997,9,1997-09-29,23.1,26.8,19.4,0.0
WS,11,2,1997,9,1997-09-30,22.7,27.6,17.8,5.2
WS,11,2,1997,10,1997-10-01,21.5,24.0,19.0,25.4
WS,11,2,1997,10,1997-10-02,18.6,23.2,14.0,3.6
WS,11,2,1997,10,1997-10-03,18.5,24.8,12.2,0.0
WS,11,2,1997,10,1997-10-04,21.0,29.8,12.2,0.0
WS,11,2,1997,10,1997-10-05,27.2,33.4,21.0,0.0
WS,11,2,1997,10,1997-10-06,23.3,29.2,17.4,3.2
WS,11,2,1997,10,1997-10-07,21.0,25.4,16.6,0.2
WS,11,2,1997,10,1997-10-08,20.8,27.6,14.0,0.0
WS,11,2,1997,10,1997-10-09,25.6,34.2,17.0,0.0
WS,11,2,1997,10,1997-10-10,25.2,31.8,18.6,1.4
WS,11,2,1997,10,1997-10-11,23.0,28.0,18.0,13.6
WS,11,2,1997,10,1997-10-12,25.5,33.6,17.4,0.0
WS,11,2,1997,10,1997-10-13,27.5,34.8,20.2,0.0
WS,11,2,1997,10,1997-10-14,26.6,32.2,21.0,0.0
WS,11,2,1997,10,1997-10-15,28.3,35.0,21.6,0.0
WS,11,2,1997,10,1997-10-16,23.1,28.2,18.0,5.2
WS,11,2,1997,10,1997-10-17,21.4,25.6,17.2,26.2
WS,11,2,1997,10,1997-10-18,20.2,26.4,14.0,0.0
WS,11,2,1997,10,1997-10-19,20.7,25.2,16.2,0.0
WS,11,2,1997,10,1997-10-20,19.9,22.8,17.0,4.6
WS,11,2,1997,10,1997-10-21,22.4,27.0,17.8,0.8
WS,11,2,1997,10,1997-10-22,22.3,29.4,15.2,0.0
WS,11,2,1997,10,1997-10-23,22.5,30.0,15.0,0.0
WS,11,2,1997,10,1997-10-24,22.2,27.4,17.0,0.0
WS,11,2,1997,10,1997-10-25,21.5,23.8,19.2,0.0
WS,11,2,1997,10,1997-10-26,21.3,26.2,16.4,40.8
WS,11,2,1997,10,1997-10-27,23.2,30.2,16.2,1.2
WS,11,2,1997,10,1997-10-28,25.5,33.2,17.8,0.0
WS,11,2,1997,10,1997-10-29,27.4,31.8,23.0,0.0
WS,11,2,1997,10,1997-10-30,22.9,30.8,15.0,4.6
WS,11,2,1997,10,1997-10-31,25.0,30.6,19.4,5.6
WS,11,2,1998,4,1998-04-01,22.3,26.0,18.6,24.0
WS,11,2,1998,4,1998-04-02,21.7,25.8,17.6,2.6
WS,11,2,1998,4,1998-04-03,19.9,25.0,14.8,0.0
WS,11,2,1998,4,1998-04-04,18.5,23.0,14.0,0.0
WS,11,2,1998,4,1998-04-05,17.8,20.6,15.0,3.8
WS,11,2,1998,4,1998-04-06,22.4,27.8,17.0,7.4
WS,11,2,1998,4,1998-04-07,20.4,24.4,16.4,38.6
WS,11,2,1998,4,1998-04-08,20.1,23.4,16.8,2.8
WS,11,2,1998,4,1998-04-09,22.9,26.8,19.0,28.6
WS,11,2,1998,4,1998-04-10,24.6,28.6,20.6,21.8
WS,11,2,1998,4,1998-04-11,24.3,30.6,18.0,0.0
WS,11,2,1998,4,1998-04-12,25.5,31.2,19.8,0.0
WS,11,2,1998,4,1998-04-13,24.8,31.2,18.4,0.0
WS,11,2,1998,4,1998-04-14,25.3,31.0,19.6,0.0
WS,11,2,1998,4,1998-04-15,26.2,31.4,21.0,0.0
WS,11,2,1998,4,1998-04-16,24.3,28.0,20.6,19.6
WS,11,2,1998,4,1998-04-17,21.7,23.8,19.6,28.2
WS,11,2,1998,4,1998-04-18,20.0,23.6,16.4,0.6
WS,11,2,1998,4,1998-04-19,19.3,24.8,13.8,0.0
WS,11,2,1998,4,1998-04-20,19.5,27.2,11.8,0.0
WS,11,2,1998,4,1998-04-21,21.2,28.8,13.6,0.0
WS,11,2,1998,4,1998-04-22,23.6,31.2,16.0,0.0
WS,11,2,1998,4,1998-04-23,26.2,31.0,21.4,0.0
WS,11,2,1998,4,1998-04-24,24.7,27.4,22.0,0.0
WS,11,2,1998,4,1998-04-25,22.0,23.8,20.2,10.8
WS,11,2,1998,4,1998-04-26,21.2,24.4,18.0,10.8
WS,11,2,1998,4,1998-04-27,22.9,28.0,17.8,0.8
WS,11,2,1998,4,1998-04-28,21.5,25.0,18.0,19.2
WS,11,2,1998,4,1998-04-29,19.8,23.2,16.4,24.0
WS,11,2,1998,4,1998-04-30,15.3,20.6,10.0,0.0
WS,11,2,1998,5,1998-05-01,15.9,22.8,9.0,0.0
WS,11,2,1998,5,1998-05-02,18.5,25.0,12.0,0.0
WS,11,2,1998,5,1998-05-03,17.6,20.2,15.0,0.0
WS,11,2,1998,5,1998-05-04,18.3,20.6,16.0,27.0
WS,11,2,1998,5,1998-05-05,18.3,24.2,12.4,0.6
WS,11,2,1998,5,1998-05-06,17.5,23.0,12.0,0.0
WS,11,2,1998,5,1998-05-07,16.3,22.6,10.0,0.0
WS,11,2,1998,5,1998-05-08,17.8,24.2,11.4,0.0
WS,11,2,1998,5,1998-05-09,18.2,25.8,10.6,0.0
WS,11,2,1998,5,1998-05-10,19.0,27.0,11.0,0.0
WS,11,2,1998,5,1998-05-11,19.6,27.0,12.2,0.0
WS,11,2,1998,5,1998-05-12,20.7,28.2,13.2,0.0
WS,11,2,1998,5,1998-05-13,21.8,27.8,15.8,0.0
WS,11,2,1998,5,1998-05-14,20.0,22.8,17.2,0.0
WS,11,2,1998,5,1998-05-15,19.6,21.4,17.8,51.0
WS,11,2,1998,5,1998-05-16,17.3,20.0,14.6,0.0
WS,11,2,1998,5,1998-05-17,16.0,22.6,9.4,0.0
WS,11,2,1998,5,1998-05-18,16.5,22.2,10.8,0.0
WS,11,2,1998,5,1998-05-19,18.8,24.8,12.8,0.0
WS,11,2,1998,5,1998-05-20,20.9,27.0,14.8,0.0
WS,11,2,1998,5,1998-05-21,21.1,27.6,14.6,0.0
WS,11,2,1998,5,1998-05-22,20.7,27.4,14.0,0.0
WS,11,2,1998,5,1998-05-23,21.0,28.0,14.0,0.0
WS,11,2,1998,5,1998-05-24,23.2,29.6,16.8,0.0
WS,11,2,1998,5,1998-05-25,21.6,28.2,15.0,0.0
WS,11,2,1998,5,1998-05-26,20.0,24.2,15.8,0.0
WS,11,2,1998,5,1998-05-27,20.3,23.8,16.8,17.0
WS,11,2,1998,5,1998-05-28,16.6,23.0,10.2,0.0
WS,11,2,1998,5,1998-05-29,16.4,18.8,14.0,4.0
WS,11,2,1998,5,1998-05-30,18.4,21.4,15.4,6.6
WS,11,2,1998,5,1998-05-31,16.6,23.0,10.2,0.0
WS,11,2,1998,6,1998-06-01,15.0,21.4,8.6,0.0
WS,11,2,1998,6,1998-06-02,15.7,22.0,9.4,0.0
WS,11,2,1998,6,1998-06-03,14.7,21.6,7.8,0.0
WS,11,2,1998,6,1998-06-04,14.9,21.8,8.0,0.0
WS,11,2,1998,6,1998-06-05,15.1,21.2,9.0,0.0
WS,11,2,1998,6,1998-06-06,17.1,24.8,9.4,0.0
WS,11,2,1998,6,1998-06-07,18.5,25.2,11.8,0.0
WS,11,2,1998,6,1998-06-08,17.8,23.8,11.8,0.0
WS,11,2,1998,6,1998-06-09,16.6,24.4,8.8,0.0
WS,11,2,1998,6,1998-06-10,17.5,25.4,9.6,0.0
WS,11,2,1998,6,1998-06-11,20.4,24.8,16.0,0.8
WS,11,2,1998,6,1998-06-12,16.6,21.6,11.6,0.2
WS,11,2,1998,6,1998-06-13,16.7,21.2,12.2,0.0
WS,11,2,1998,6,1998-06-14,18.8,23.8,13.8,0.0
WS,11,2,1998,6,1998-06-15,18.6,23.8,13.4,0.0
WS,11,2,1998,6,1998-06-16,18.3,23.0,13.6,0.0
WS,11,2,1998,6,1998-06-17,21.1,26.2,16.0,0.0
WS,11,2,1998,6,1998-06-18,20.0,25.4,14.6,1.6
WS,11,2,1998,6,1998-06-19,16.5,20.2,12.8,19.8
WS,11,2,1998,6,1998-06-20,14.2,20.4,8.0,0.0
WS,11,2,1998,6,1998-06-21,14.9,18.2,11.6,0.0
WS,11,2,1998,6,1998-06-22,17.8,23.6,12.0,0.2
WS,11,2,1998,6,1998-06-23,18.2,25.4,11.0,0.0
WS,11,2,1998,6,1998-06-24,17.3,20.0,14.6,3.4
WS,11,2,1998,6,1998-06-25,12.6,18.0,7.2,1.4
WS,11,2,1998,6,1998-06-26,13.1,20.0,6.2,0.0
WS,11,2,1998,6,1998-06-27,16.3,21.6,11.0,0.0
WS,11,2,1998,6,1998-06-28,17.2,24.0,10.4,0.0
WS,11,2,1998,6,1998-06-29,17.7,22.8,12.6,0.0
WS,11,2,1998,6,1998-06-30,19.4,25.2,13.6,0.0
WS,11,2,1998,7,1998-07-01,20.3,26.8,13.8,0.0
WS,11,2,1998,7,1998-07-02,21.8,27.8,15.8,0.0
WS,11,2,1998,7,1998-07-03,19.8,24.4,15.2,0.0
WS,11,2,1998,7,1998-07-04,18.7,25.2,12.2,0.0
WS,11,2,1998,7,1998-07-05,18.9,25.0,12.8,0.0
WS,11,2,1998,7,1998-07-06,20.1,27.2,13.0,0.0
WS,11,2,1998,7,1998-07-07,20.4,27.0,13.8,0.0
WS,11,2,1998,7,1998-07-08,22.4,28.8,16.0,0.0
WS,11,2,1998,7,1998-07-09,17.0,21.0,13.0,39.8
WS,11,2,1998,7,1998-07-10,11.6,18.0,5.2,0.0
WS,11,2,1998,7,1998-07-11,13.4,19.2,7.6,0.0
WS,11,2,1998,7,1998-07-12,14.3,19.6,9.0,0.0
WS,11,2,1998,7,1998-07-13,15.1,20.2,10.0,0.0
WS,11,2,1998,7,1998-07-14,15.2,21.0,9.4,0.0
WS,11,2,1998,7,1998-07-15,15.4,22.8,8.0,0.0
WS,11,2,1998,7,1998-07-16,16.6,24.2,9.0,0.0
WS,11,2,1998,7,1998-07-17,17.7,25.6,9.8,0.0
WS,11,2,1998,7,1998-07-18,18.3,25.8,10.8,0.0
WS,11,2,1998,7,1998-07-19,17.5,20.2,14.8,17.4
WS,11,2,1998,7,1998-07-20,17.1,22.2,12.0,0.2
WS,11,2,1998,7,1998-07-21,21.5,28.2,14.8,0.0
WS,11,2,1998,7,1998-07-22,20.0,24.8,15.2,0.0
WS,11,2,1998,7,1998-07-23,19.4,24.8,14.0,0.0
WS,11,2,1998,7,1998-07-24,19.5,25.2,13.8,0.0
WS,11,2,1998,7,1998-07-25,20.5,24.6,16.4,0.0
WS,11,2,1998,7,1998-07-26,21.1,24.6,17.6,0.0
WS,11,2,1998,7,1998-07-27,20.0,28.0,12.0,0.0
WS,11,2,1998,7,1998-07-28,22.0,29.4,14.6,0.0
WS,11,2,1998,7,1998-07-29,22.8,29.8,15.8,0.0
WS,11,2,1998,7,1998-07-30,17.1,21.2,13.0,0.0
WS,11,2,1998,7,1998-07-31,18.0,25.0,11.0,0.0
WS,11,2,1998,8,1998-08-01,20.1,26.4,13.8,0.0
WS,11,2,1998,8,1998-08-02,18.0,21.6,14.4,20.6
WS,11,2,1998,8,1998-08-03,17.9,25.2,10.6,0.0
WS,11,2,1998,8,1998-08-04,18.2,23.6,12.8,0.0
WS,11,2,1998,8,1998-08-05,17.9,21.6,14.2,13.4
WS,11,2,1998,8,1998-08-06,18.4,24.8,12.0,0.0
WS,11,2,1998,8,1998-08-07,17.6,22.4,12.8,0.0
WS,11,2,1998,8,1998-08-08,17.2,20.8,13.6,0.0
WS,11,2,1998,8,1998-08-09,17.4,19.4,15.4,22.2
WS,11,2,1998,8,1998-08-10,18.1,20.2,16.0,7.4
WS,11,2,1998,8,1998-08-11,20.2,23.8,16.6,0.6
WS,11,2,1998,8,1998-08-12,21.5,26.2,16.8,1.0
WS,11,2,1998,8,1998-08-13,24.3,30.6,18.0,21.0
WS,11,2,1998,8,1998-08-14,22.3,26.0,18.6,8.6
WS,11,2,1998,8,1998-08-15,22.7,28.4,17.0,0.4
WS,11,2,1998,8,1998-08-16,23.1,27.2,19.0,0.4
WS,11,2,1998,8,1998-08-17,22.9,28.2,17.6,0.0
WS,11,2,1998,8,1998-08-18,21.6,26.2,17.0,0.0
WS,11,2,1998,8,1998-08-19,21.5,26.8,16.2,22.6
WS,11,2,1998,8,1998-08-20,24.3,30.2,18.4,0.0
WS,11,2,1998,8,1998-08-21,20.9,25.0,16.8,0.0
WS,11,2,1998,8,1998-08-22,22.7,27.8,17.6,0.0
WS,11,2,1998,8,1998-08-23,21.5,28.0,15.0,0.0
WS,11,2,1998,8,1998-08-24,24.3,31.6,17.0,0.0
WS,11,2,1998,8,1998-08-25,23.3,31.2,15.4,0.0
WS,11,2,1998,8,1998-08-26,22.9,29.2,16.6,0.0
WS,11,2,1998,8,1998-08-27,18.6,24.2,13.0,0.0
WS,11,2,1998,8,1998-08-28,16.9,23.4,10.4,0.0
WS,11,2,1998,8,1998-08-29,20.3,25.8,14.8,0.4
WS,11,2,1998,8,1998-08-30,17.8,24.6,11.0,0.0
WS,11,2,1998,8,1998-08-31,17.2,24.0,10.4,0.0
WS,11,2,1998,9,1998-09-01,20.67068,26.59004,14.75132,0.0
WS,11,2,1998,9,1998-09-02,22.1435,28.50932,15.77768,0.0
WS,11,2,1998,9,1998-09-03,22.35476,28.2476,16.46192,0.0
WS,11,2,1998,9,1998-09-04,19.33472,21.18116,17.48828,2.9
WS,11,2,1998,9,1998-09-05,19.51604,22.22804,16.80404,25.5
WS,11,2,1998,9,1998-09-06,18.82496,21.53012,16.1198,1.7
WS,11,2,1998,9,1998-09-07,18.72746,20.30876,17.14616,41.7
WS,11,2,1998,9,1998-09-08,17.95769,20.30876,15.60662,41.1
WS,11,2,1998,9,1998-09-09,19.28168,24.49628,14.06708,17.6
WS,11,2,1998,9,1998-09-10,20.32514,26.24108,14.4092,0.0
WS,11,2,1998,9,1998-09-11,21.81164,29.5562,14.06708,0.0
WS,11,2,1998,9,1998-09-12,25.51337,31.99892,19.02782,0.0
WS,11,2,1998,9,1998-09-13,23.15276,26.76452,19.541,0.0
WS,11,2,1998,9,1998-09-14,20.73569,24.49628,16.9751,0.0
WS,11,2,1998,9,1998-09-15,21.52256,26.24108,16.80404,0.0
WS,11,2,1998,9,1998-09-16,22.05284,27.98588,16.1198,0.0
WS,11,2,1998,9,1998-09-17,23.44184,30.07964,16.80404,0.0
WS,11,2,1998,9,1998-09-18,24.54689,29.38172,19.71206,0.0
WS,11,2,1998,9,1998-09-19,20.04974,24.3218,15.77768,47.8
WS,11,2,1998,9,1998-09-20,17.17595,19.0874,15.2645,8.5
WS,11,2,1998,9,1998-09-21,17.97821,22.40252,13.5539,8.8
WS,11,2,1998,9,1998-09-22,18.77363,25.01972,12.52754,0.0
WS,11,2,1998,9,1998-09-23,19.81196,26.24108,13.38284,0.0
WS,11,2,1998,9,1998-09-24,19.65287,27.46244,11.8433,0.0
WS,11,2,1998,9,1998-09-25,19.59815,21.87908,17.31722,0.0
WS,11,2,1998,9,1998-09-26,18.30494,20.8322,15.77768,0.0
WS,11,2,1998,9,1998-09-27,18.98747,20.65772,17.31722,5.4
WS,11,2,1998,9,1998-09-28,18.46916,20.13428,16.80404,58.0
WS,11,2,1998,9,1998-09-29,20.21054,23.27492,17.14616,78.0
WS,11,2,1998,9,1998-09-30,19.6871,22.22804,17.14616,2.1
WS,11,2,1998,10,1998-10-01,21.7,27.2,16.2,0.0
WS,11,2,1998,10,1998-10-02,21.5,27.8,15.2,0.0
WS,11,2,1998,10,1998-10-03,22.2,28.2,16.2,0.0
WS,11,2,1998,10,1998-10-04,25.4,33.4,17.4,0.0
WS,11,2,1998,10,1998-10-05,22.6,28.4,16.8,20.0
WS,11,2,1998,10,1998-10-06,21.4,26.0,16.8,5.2
WS,11,2,1998,10,1998-10-07,19.7,22.0,17.4,28.8
WS,11,2,1998,10,1998-10-08,20.1,24.2,16.0,24.6
WS,11,2,1998,10,1998-10-09,22.4,26.8,18.0,0.0
WS,11,2,1998,10,1998-10-10,19.6,24.2,15.0,0.0
WS,11,2,1998,10,1998-10-11,19.9,22.8,17.0,0.4
WS,11,2,1998,10,1998-10-12,21.9,26.2,17.6,0.0
WS,11,2,1998,10,1998-10-13,26.4,33.0,19.8,0.0
WS,11,2,1998,10,1998-10-14,24.7,30.6,18.8,0.0
WS,11,2,1998,10,1998-10-15,24.2,30.6,17.8,0.0
WS,11,2,1998,10,1998-10-16,21.7,25.4,18.0,0.0
WS,11,2,1998,10,1998-10-17,20.6,24.2,17.0,22.6
WS,11,2,1998,10,1998-10-18,20.1,24.2,16.0,6.6
WS,11,2,1998,10,1998-10-19,20.1599,24.2,16.1198,0.0
