date,treatment,rain,tmax,tmin,srad,tmean
10/17/1996,PFUN,0,27.4,12.5,23.9,19.95
10/18/1996,PFUN,0,24.2,15.8,8.5,20
10/19/1996,PFUN,11,20.6,16.4,5.4,18.5
10/20/1996,PFUN,2.6,17.2,13.6,3.3,15.4
10/21/1996,PFUN,8.8,19.6,12.3,12.9,15.95
10/22/1996,PFUN,7.8,18.8,13,6.2,15.9
10/23/1996,PFUN,0.3,20.8,11,21.8,15.9
10/24/1996,PFUN,0,21.2,11.9,10.4,16.55
10/25/1996,PFUN,43.3,21.6,16,11.8,18.8
10/26/1996,PFUN,0.3,23.2,12.8,20.6,18
10/27/1996,PFUN,0,25,12.5,26.8,18.75
10/28/1996,PFUN,0,27.8,13.4,27.1,20.6
10/29/1996,PFUN,0,29.1,14.6,27.2,21.85
10/30/1996,PFUN,0,30.7,15.3,20.1,23
10/31/1996,PFUN,5.6,21.8,16.6,9.6,19.2
11/01/1996,PFUN,0.4,27.8,17.1,17.7,22.45
11/02/1996,PFUN,12.3,25.8,16,11.5,20.9
11/03/1996,PFUN,36.3,24,14.9,23.5,19.45
11/04/1996,PFUN,0,26.4,13.4,27.1,19.9
11/05/1996,PFUN,0,29.4,16.1,26.3,22.75
11/06/1996,PFUN,0,30,15.4,28.2,22.7
11/07/1996,PFUN,0,27.7,17.3,13.8,22.5
11/08/1996,PFUN,33.2,29.4,18,23.3,23.7
11/09/1996,PFUN,0,28,19.9,12.6,23.95
11/10/1996,PFUN,10.6,20.6,15.4,9,18
11/11/1996,PFUN,3,29,10.6,27.5,19.8
11/12/1996,PFUN,0,29.8,16,20.1,22.9
11/13/1996,PFUN,0,25.4,19.9,9.8,22.65
11/14/1996,PFUN,0,30.6,19,22.1,24.8
11/15/1996,PFUN,0,25.6,18.9,9.2,22.25
11/16/1996,PFUN,4.9,26.4,19.8,16.8,23.1
11/17/1996,PFUN,1.6,26.8,17.8,26.9,22.3
11/18/1996,PFUN,0,28.7,15.4,27.9,22.05
11/19/1996,PFUN,0,27.2,18.4,16,22.8
11/20/1996,PFUN,4.9,27.4,15.5,23.9,21.45
11/21/1996,PFUN,0,26.2,15.9,25.4,21.05
11/22/1996,PFUN,0,26,12.8,29.1,19.4
11/23/1996,PFUN,0,26,13.9,19,19.95
11/24/1996,PFUN,0.2,21.5,12.4,22.5,16.95
11/25/1996,PFUN,0,22.4,9.9,29.9,16.15
11/26/1996,PFUN,0,27.6,11.7,29.6,19.65
11/27/1996,PFUN,0,28.4,14,29.8,21.2
11/28/1996,PFUN,0,28,13.8,29.8,20.9
11/29/1996,PFUN,0,31.2,15.5,27.6,23.35
11/30/1996,PFUN,0,30,17.5,20.6,23.75
12/01/1996,PFUN,4.5,28.4,18.2,15,23.3
12/02/1996,PFUN,0,30.6,16.8,28.4,23.7
12/03/1996,PFUN,0,29.8,17.3,22.5,23.55
12/04/1996,PFUN,0,31.8,18.2,22.2,25
12/05/1996,PFUN,3.3,25.1,19.4,10.6,22.25
12/06/1996,PFUN,0,27.4,19.4,14.2,23.4
12/07/1996,PFUN,9.6,25.1,18.2,19.4,21.65
12/08/1996,PFUN,0.6,28.4,12.8,30.5,20.6
12/09/1996,PFUN,0,32,15.4,26.8,23.7
12/10/1996,PFUN,0,23.5,18.8,4,21.15
12/11/1996,PFUN,32.6,24,18.8,9.2,21.4
12/12/1996,PFUN,6.7,26.4,17.3,21.5,21.85
12/13/1996,PFUN,0,25.6,15,21.4,20.3
12/14/1996,PFUN,0,26.6,15.9,20,21.25
12/15/1996,PFUN,0,29.2,16.5,26.6,22.85
12/16/1996,PFUN,0,26.6,17.4,13.9,22
12/17/1996,PFUN,0,27.6,15.8,24.7,21.7
12/18/1996,PFUN,0,30.6,16.1,28,23.35
12/19/1996,PFUN,0,30.7,17.6,15.3,24.15
12/20/1996,PFUN,19.2,22.6,16.7,8.7,19.65
12/21/1996,PFUN,0,21.3,16.2,6.8,18.75
12/22/1996,PFUN,12.1,27,17.5,21.6,22.25
12/23/1996,PFUN,0,28.4,16.4,29.6,22.4
12/24/1996,PFUN,0,30.7,17.4,30.2,24.05
12/25/1996,PFUN,0,32.6,19.9,29.8,26.25
12/26/1996,PFUN,0,27.1,21.7,7,24.4
12/27/1996,PFUN,6.8,26,19.8,9.8,22.9
12/28/1996,PFUN,12.7,28.4,18.5,17,23.45
12/29/1996,PFUN,15.1,31.5,18,27.7,24.75
12/30/1996,PFUN,0,33.4,20.5,28.9,26.95
12/31/1996,PFUN,0,33.1,20.7,25.5,26.9
01/01/1997,PFUN,0,30.6,20.1,26.9,25.35
01/02/1997,PFUN,0,29,16,29.1,22.5
01/03/1997,PFUN,0,30.2,17.1,29.8,23.65
01/04/1997,PFUN,0,30.7,17,24.9,23.85
01/05/1997,PFUN,0,29.9,17,20.2,23.45
01/06/1997,PFUN,12,31.6,16.4,29.9,24
01/07/1997,PFUN,0,31.8,19.4,27.5,25.6
01/08/1997,PFUN,0,32.8,21.5,24.5,27.15
01/09/1997,PFUN,0,30.4,20.1,17,25.25
01/10/1997,PFUN,37.6,28.6,18.3,25.7,23.45
01/11/1997,PFUN,0,31.5,17,28.9,24.25
01/12/1997,PFUN,0,30.7,19.6,25.8,25.15
01/13/1997,PFUN,0,32.3,19.6,26.3,25.95
01/14/1997,PFUN,1.2,31.2,20.5,19.5,25.85
01/15/1997,PFUN,3.5,30.8,20.1,23.8,25.45
01/16/1997,PFUN,1.8,31.2,20,28.5,25.6
01/17/1997,PFUN,0,30.4,19.1,28,24.75
01/18/1997,PFUN,0,29.4,18.3,23.8,23.85
01/19/1997,PFUN,23.1,21.6,17.5,8.9,19.55
01/20/1997,PFUN,14.7,26.9,15.1,29.3,21
01/21/1997,PFUN,0,22.5,15.6,14.7,19.05
01/22/1997,PFUN,0,23.8,15.5,13.7,19.65
01/23/1997,PFUN,0.1,28,14.5,23.9,21.25
01/24/1997,PFUN,0,29.8,19,24.6,24.4
01/25/1997,PFUN,0,29.9,18.7,22.8,24.3
01/26/1997,PFUN,1.2,29.7,18.7,23.3,24.2
01/27/1997,PFUN,2.5,28.6,18.6,23.9,23.6
01/28/1997,PFUN,0,31.1,19.1,24.8,25.1
01/29/1997,PFUN,0,31.1,20.7,24.1,25.9
01/30/1997,PFUN,1,28.1,20.4,13.8,24.25
01/31/1997,PFUN,57.6,23.7,20.1,6.6,21.9
02/01/1997,PFUN,20.6,23.8,19.2,7,21.5
02/02/1997,PFUN,34.9,27.6,19.9,17.8,23.75
02/03/1997,PFUN,3.6,29.8,20,20.7,24.9
02/04/1997,PFUN,5.7,27.6,20,16.2,23.8
02/05/1997,PFUN,5.6,30.2,19.7,26.1,24.95
02/06/1997,PFUN,0,29.6,20.6,16.7,25.1
02/07/1997,PFUN,0.6,28.4,18.5,25.5,23.45
02/08/1997,PFUN,0,30.1,18.3,27.9,24.2
02/09/1997,PFUN,0,30.6,19.3,25.4,24.95
02/10/1997,PFUN,0,30.8,17.2,24.4,24
02/11/1997,PFUN,23.3,22,16.8,10.6,19.4
02/12/1997,PFUN,0,24.8,15.6,18.2,20.2
02/13/1997,PFUN,0,29,18.4,20.4,23.7
02/14/1997,PFUN,8.2,29.1,17.7,25.7,23.4
02/15/1997,PFUN,0.6,27.4,17.8,17.9,22.6
02/16/1997,PFUN,0,29.6,17.2,23.3,23.4
02/17/1997,PFUN,10.8,25.8,18.8,17,22.3
02/18/1997,PFUN,2.4,27,18.8,15.6,22.9
02/19/1997,PFUN,2,26,20.2,11.8,23.1
02/20/1997,PFUN,2,22.4,14.3,26,18.35
02/21/1997,PFUN,0,27.2,13.4,20.6,20.3
02/22/1997,PFUN,0,26.6,18.3,14.7,22.45
02/23/1997,PFUN,3.5,26.6,18.8,14,22.7
02/24/1997,PFUN,0.8,25.2,20.5,6,22.85
02/25/1997,PFUN,5.2,28.2,21.1,17.7,24.65
02/26/1997,PFUN,0,29.6,19,22.1,24.3
02/27/1997,PFUN,0,28.8,20.6,20.6,24.7
02/28/1997,PFUN,0,25.4,18.8,20.4,22.1
03/01/1997,PFUN,0,26,16.7,23,21.35
03/02/1997,PFUN,0,24,15,13.5,19.5
03/03/1997,PFUN,10.6,25.2,14.5,19.9,19.85
03/04/1997,PFUN,3.2,25.6,14.5,16.7,20.05
03/05/1997,PFUN,12.7,25,14.9,17.7,19.95
03/06/1997,PFUN,0.7,23,14,21.9,18.5
03/07/1997,PFUN,0,25.7,12.1,25.6,18.9
03/08/1997,PFUN,0,29,14.8,25.2,21.9
03/09/1997,PFUN,0,30.8,17.5,23.6,24.15
03/10/1997,PFUN,0,30,18.4,22.6,24.2
03/11/1997,PFUN,0,29,18.2,22.2,23.6
03/12/1997,PFUN,0,27.6,18.9,19.9,23.25
03/13/1997,PFUN,0,28.6,16.5,19.8,22.55
03/14/1997,PFUN,0,27,15.5,19.1,21.25
03/15/1997,PFUN,0,25.8,14.6,19,20.2
03/16/1997,PFUN,0,25.8,12.3,21.3,19.05
03/17/1997,PFUN,0,27.7,13.4,23.1,20.55
03/18/1997,PFUN,0,27.4,15.5,18.8,21.45
03/19/1997,PFUN,0,28,15.9,21.2,21.95
03/20/1997,PFUN,0,29.2,15.3,21.5,22.25
03/21/1997,PFUN,0,29.6,15.7,22.8,22.65
03/22/1997,PFUN,0,30.4,16.5,21.7,23.45
03/23/1997,PFUN,6,23.6,18.2,10.3,20.9
03/24/1997,PFUN,0,24.6,13.7,22.6,19.15
03/25/1997,PFUN,0,25.2,11.1,21.7,18.15
03/26/1997,PFUN,0,29,13.5,21.7,21.25
03/27/1997,PFUN,0,27.1,13.4,22.2,20.25
03/28/1997,PFUN,0,27.4,14.5,18.5,20.95
03/29/1997,PFUN,0,27.6,14,22,20.8
03/30/1997,PFUN,0,28,14,21.9,21
03/31/1997,PFUN,0,29,14.1,21,21.55
04/01/1997,PFUN,0,29,15.4,19.5,22.2
04/02/1997,PFUN,0.4,27.8,18,14.1,22.9
04/03/1997,PFUN,1.2,28.2,17.6,13.9,22.9
04/04/1997,PFUN,2,20.6,9.4,13.9,15
04/05/1997,PFUN,0.2,19.6,3.5,21.4,11.55
04/06/1997,PFUN,0,23.2,7.6,21.2,15.4
04/07/1997,PFUN,0,26,10.5,20.8,18.25
04/08/1997,PFUN,0,25.2,11.4,20.8,18.3
04/09/1997,PFUN,0,27,11,20.4,19
04/10/1997,PFUN,0,27.4,12.1,19.2,19.75
04/11/1997,PFUN,0,26.6,14.8,13.2,20.7
04/12/1997,PFUN,1.8,25.4,10.4,18.7,17.9
04/13/1997,PFUN,0,27,12.6,18.9,19.8
04/14/1997,PFUN,0,29.2,13.3,19.1,21.25
04/15/1997,PFUN,0,30.3,14.4,15.2,22.35
04/16/1997,PFUN,0,24.6,17.9,6.6,21.25
04/17/1997,PFUN,10,22.4,17.5,5.4,19.95
04/18/1997,PFUN,2.3,27.4,15.6,13.1,21.5
04/19/1997,PFUN,0,28,16.5,13.8,22.25
04/20/1997,PFUN,34.6,21.6,14.6,10.1,18.1
04/21/1997,PFUN,1.3,24.4,10.9,16.5,17.65
04/22/1997,PFUN,0,25.9,14.4,15.1,20.15
04/23/1997,PFUN,0,26.6,14,14.8,20.3
04/24/1997,PFUN,0,28,14,15.7,21
04/25/1997,PFUN,15.7,20.8,11.8,15.7,16.3
04/26/1997,PFUN,0,18.4,8,17.7,13.2
04/27/1997,PFUN,0,22.4,6.5,17.5,14.45
04/28/1997,PFUN,0,21.9,9,16.2,15.45
04/29/1997,PFUN,0,20.4,6.6,17.6,13.5
04/30/1997,PFUN,0,24.6,8,17.4,16.3
05/01/1997,PFUN,0,27,10.5,16.6,18.75
05/02/1997,PFUN,0,27,15,14,21
05/03/1997,PFUN,0,24,14.4,9.8,19.2
05/04/1997,PFUN,0,24.6,12.9,12.3,18.75
05/05/1997,PFUN,0,26.8,14,15.6,20.4
05/06/1997,PFUN,0,26.2,12.5,16.7,19.35
05/07/1997,PFUN,0,26.8,12.3,16.2,19.55
05/08/1997,PFUN,0,26.8,13.5,15.7,20.15
05/09/1997,PFUN,0,24.8,13.5,15.7,19.15
05/10/1997,PFUN,0,26,11.8,15.9,18.9
05/11/1997,PFUN,0,25.6,11.8,15.5,18.7
05/12/1997,PFUN,0,24,10.1,14.8,17.05
05/13/1997,PFUN,0,22,10.6,14.6,16.3
05/14/1997,PFUN,0,21.4,12.3,9.3,16.85
05/15/1997,PFUN,0,23.6,11.4,15.2,17.5
05/16/1997,PFUN,0,24.4,12.5,14.4,18.45
05/17/1997,PFUN,0,24.5,14.2,14.4,19.35
05/18/1997,PFUN,0,25.8,13.5,14.1,19.65
05/19/1997,PFUN,0,27.4,15,11.7,21.2
05/20/1997,PFUN,37.4,20.6,13.9,5.5,17.25
05/21/1997,PFUN,0,18.3,14,3.2,16.15
05/22/1997,PFUN,10.2,14.8,6.8,9.5,10.8
05/23/1997,PFUN,0,12.8,1.5,15.1,7.15
05/24/1997,PFUN,0,11.6,3.4,4.5,7.5
05/25/1997,PFUN,0,16.6,5.8,14.3,11.2
05/26/1997,PFUN,0,18.6,3.7,14.8,11.15
05/27/1997,PFUN,0,14.8,7.1,4,10.95
05/28/1997,PFUN,56,12.8,10.6,3.7,11.7
05/29/1997,PFUN,0.1,15.8,7.5,12.1,11.65
05/30/1997,PFUN,0,18.2,6.6,13.6,12.4
05/31/1997,PFUN,0,18.2,7.2,14.3,12.7
06/01/1997,PFUN,0,18,6.5,13.3,12.25
06/02/1997,PFUN,0,14.8,8,6.5,11.4
06/03/1997,PFUN,0,18.2,9.6,5.6,13.9
06/04/1997,PFUN,0,19.1,10.7,7.8,14.9
06/05/1997,PFUN,0,17.4,11,5,14.2
06/06/1997,PFUN,0.6,17.1,10.2,8.4,13.65
06/07/1997,PFUN,0,10.2,2.5,12.8,6.35
06/08/1997,PFUN,1.4,11,4.7,5.5,7.85
06/09/1997,PFUN,0.4,16.6,8.3,12.4,12.45
06/10/1997,PFUN,0,20.4,6.4,13.8,13.4
06/11/1997,PFUN,5,12.6,8.8,1.5,10.7
06/12/1997,PFUN,11.5,22.2,9.6,10.6,15.9
06/13/1997,PFUN,0,22.8,13.3,8,18.05
06/14/1997,PFUN,44.2,16,8.8,6.6,12.4
06/15/1997,PFUN,0.4,13.5,6,7.9,9.75
06/16/1997,PFUN,1.3,10.2,7,4.3,8.6
06/17/1997,PFUN,0,14.4,6.3,9.9,10.35
06/18/1997,PFUN,0,20.8,5.1,13.5,12.95
06/19/1997,PFUN,32.6,16.4,13.2,1,14.8
06/20/1997,PFUN,1.5,23.2,10.8,8.8,17
06/21/1997,PFUN,0,26.2,17.5,11.3,21.85
06/22/1997,PFUN,0,25,19.2,8.6,22.1
06/23/1997,PFUN,0,25.4,19,7.3,22.2
06/24/1997,PFUN,0,25.8,20.3,10.7,23.05
06/25/1997,PFUN,2.8,21.4,17.9,2,19.65
06/26/1997,PFUN,12.7,18.8,13,5,15.9
06/27/1997,PFUN,0,13,5,13.2,9
06/28/1997,PFUN,0,10.6,-0.6,14,5
06/29/1997,PFUN,0,11.2,1,13.9,6.1
06/30/1997,PFUN,0,13.6,-0.6,14.1,6.5
07/01/1997,PFUN,0,17,0.9,14.3,8.95
07/02/1997,PFUN,0,16.8,7.4,2.5,12.1
07/03/1997,PFUN,9.9,16.2,10.6,11.3,13.4
07/04/1997,PFUN,0,16.5,9.8,13.2,13.15
07/05/1997,PFUN,0,20,5.9,12.6,12.95
07/06/1997,PFUN,0,24.2,8.9,11.4,16.55
07/07/1997,PFUN,0,16.8,12.9,2.6,14.85
07/08/1997,PFUN,6.6,23.6,12.7,10.9,18.15
07/09/1997,PFUN,0,25.4,13.7,12,19.55
07/10/1997,PFUN,0,25,13.4,13.4,19.2
07/11/1997,PFUN,0,24.4,14.4,10.2,19.4
07/12/1997,PFUN,0,24.8,14.9,13.2,19.85
07/13/1997,PFUN,0,23.6,12.6,11.4,18.1
07/14/1997,PFUN,0,20,11.9,11.1,15.95
07/15/1997,PFUN,0,25.4,15.7,11.5,20.55
07/16/1997,PFUN,0,17.8,14,0.5,15.9
07/17/1997,PFUN,45.1,16.1,9.2,7.1,12.65
07/18/1997,PFUN,0,16.5,8.9,4.3,12.7
07/19/1997,PFUN,22.6,15.6,12.1,2.4,13.85
07/20/1997,PFUN,10.2,14.6,11.5,4.6,13.05
07/21/1997,PFUN,21.2,17.2,11.8,7.2,14.5
07/22/1997,PFUN,0.2,16.2,5.4,11.2,10.8
07/23/1997,PFUN,0,18.6,7.4,14.7,13
07/24/1997,PFUN,0,19,8.9,14.9,13.95
07/25/1997,PFUN,0,21.2,9.8,12.9,15.5
07/26/1997,PFUN,0,20.2,10.5,14.2,15.35
07/27/1997,PFUN,0,22.6,9.5,15.1,16.05
07/28/1997,PFUN,0,23,10.4,14.8,16.7
07/29/1997,PFUN,0,25.2,11,15.6,18.1
07/30/1997,PFUN,0,25.4,12.5,15.5,18.95
07/31/1997,PFUN,0,19.4,13.2,2.6,16.3
08/01/1997,PFUN,19.6,19.2,15.1,3.9,17.15
08/02/1997,PFUN,22.6,20.9,14.5,7.1,17.7
08/03/1997,PFUN,57.9,18,11.9,0.9,14.95
08/04/1997,PFUN,48.4,11.9,6.7,6.4,9.3
08/05/1997,PFUN,0,13,0.8,16.4,6.9
08/06/1997,PFUN,2.6,11.4,7.2,3.2,9.3
08/07/1997,PFUN,23.8,11.2,8.7,1.9,9.95
08/08/1997,PFUN,2.4,13.2,7.9,6.9,10.55
08/09/1997,PFUN,0,15.6,5.3,16.9,10.45
08/10/1997,PFUN,0,18.4,4.5,17.1,11.45
08/11/1997,PFUN,0,21.4,7.3,16.7,14.35
08/12/1997,PFUN,0,22.8,9,16.7,15.9
08/13/1997,PFUN,0,24,10.4,17,17.2
08/14/1997,PFUN,0,25.4,11,17,18.2
08/15/1997,PFUN,0,27.4,12.4,16.3,19.9
08/16/1997,PFUN,0,27.4,15.8,13.5,21.6
08/17/1997,PFUN,0,28,16.4,16.7,22.2
08/18/1997,PFUN,0,29.5,15.4,16.6,22.45
08/19/1997,PFUN,0,28.4,17,12.5,22.7
08/20/1997,PFUN,56.4,23,10.2,5.9,16.6
08/21/1997,PFUN,21.4,11.2,8.1,5.9,9.65
08/22/1997,PFUN,0.8,12.8,10.1,5.9,11.45
08/23/1997,PFUN,0.2,13.4,10.2,5.9,11.8
08/24/1997,PFUN,1.4,17.2,10.4,12.5,13.8
08/25/1997,PFUN,0,21.8,9,18.4,15.4
08/26/1997,PFUN,0,25.6,10.6,19.4,18.1
08/27/1997,PFUN,0,27.2,13.5,18.2,20.35
08/28/1997,PFUN,0,28.8,15.1,17.6,21.95
08/29/1997,PFUN,0,28.4,15.6,19,22
08/30/1997,PFUN,0,28.2,13.8,19.5,21
08/31/1997,PFUN,0,28.6,14.8,19.8,21.7
09/01/1997,PFUN,0,29.4,16,18.2,22.7
09/02/1997,PFUN,0,22.4,15,9.2,18.7
09/03/1997,PFUN,1,24.8,13.6,18.3,19.2
09/04/1997,PFUN,0,21.4,15.6,5.1,18.5
09/05/1997,PFUN,14.4,19.8,14.6,6.2,17.2
09/06/1997,PFUN,7.3,22.4,13.7,18.1,18.05
09/07/1997,PFUN,0,28,14.5,17.5,21.25
09/08/1997,PFUN,0,28.2,18.2,16.4,23.2
09/09/1997,PFUN,0,27,13.6,9.8,20.3
09/10/1997,PFUN,0,17.2,9.4,15.9,13.3
09/11/1997,PFUN,0,13.8,2.7,22.2,8.25
09/12/1997,PFUN,0,19.4,5,8.8,12.2
09/13/1997,PFUN,2.6,22.5,16.2,3.6,19.35
09/14/1997,PFUN,20.4,19.2,10.2,17.4,14.7
09/15/1997,PFUN,0,18.8,6,22.5,12.4
09/16/1997,PFUN,0,19.4,6,23,12.7
09/17/1997,PFUN,0,23.4,8.2,23,15.8
09/18/1997,PFUN,0,22.2,6.9,22,14.55
09/19/1997,PFUN,0,25.4,7.9,21.6,16.65
09/20/1997,PFUN,13.4,20.4,14,4,17.2
09/21/1997,PFUN,10.2,16.8,11,7.4,13.9
09/22/1997,PFUN,0,22.2,8.5,22.9,15.35
09/23/1997,PFUN,0,25.4,12,22.7,18.7
09/24/1997,PFUN,0,27,14.9,18.2,20.95
09/25/1997,PFUN,6.1,17.2,11,7.4,14.1
09/26/1997,PFUN,0,17.8,7.6,10.5,12.7
09/27/1997,PFUN,0,23.4,12,18,17.7
09/28/1997,PFUN,0,19.8,15,2.5,17.4
09/29/1997,PFUN,76.6,19.2,15.9,6.7,17.55
09/30/1997,PFUN,0,22.8,14.5,12.3,18.65
10/01/1997,PFUN,61.5,20.8,16,7.2,18.4
10/02/1997,PFUN,9.5,16.8,11.4,11.6,14.1
10/03/1997,PFUN,0,20.8,9.4,21.2,15.1
10/04/1997,PFUN,0,22.4,11.6,8.9,17
10/05/1997,PFUN,37,20.4,11,1.1,15.7
10/06/1997,PFUN,32.4,19.6,8,21.8,13.8
10/07/1997,PFUN,0,21.6,7.4,25.6,14.5
10/08/1997,PFUN,0,22.7,10.8,19.5,16.75
10/09/1997,PFUN,15,15.8,14.1,0.9,14.95
10/10/1997,PFUN,72,19,15.1,3.7,17.05
10/11/1997,PFUN,75.4,21,15,9.1,18
10/12/1997,PFUN,12.4,18.4,15.7,0.9,17.05
10/13/1997,PFUN,36.2,18.6,16,3.8,17.3
10/14/1997,PFUN,7.6,25.7,17.4,12.1,21.55
10/15/1997,PFUN,37.6,22.5,16.2,1.9,19.35
10/16/1997,PFUN,21.7,19.5,12,15.5,15.75
10/17/1997,PFUN,0,20.8,6.7,24.4,13.75
10/18/1997,PFUN,0,24.4,11,11.5,17.7
10/19/1997,PFUN,0,24.4,13.2,19.2,18.8
10/20/1997,PFUN,0,26.2,15.1,23.7,20.65
10/21/1997,PFUN,0.5,23.7,14.8,17.8,19.25
10/22/1997,PFUN,6.4,26,13.6,23.9,19.8
10/23/1997,PFUN,0,26.6,14,18.6,20.3
10/24/1997,PFUN,0,21.2,17,8.8,19.1
10/25/1997,PFUN,8.4,27.4,16.4,18.8,21.9
10/26/1997,PFUN,0,28.6,18.2,21.5,23.4
10/27/1997,PFUN,0,31,17.4,25.4,24.2
10/28/1997,PFUN,0,24.7,17,8.8,20.85
10/29/1997,PFUN,84.6,19.4,16.5,8.8,17.95
10/30/1997,PFUN,24.7,19,14.5,8.9,16.75
10/31/1997,PFUN,7.5,23.6,16.3,8.9,19.95
11/01/1997,PFUN,1,22.6,15.5,9.8,19.05
11/02/1997,PFUN,0,27,17.8,11.5,22.4
11/03/1997,PFUN,24.6,20.6,17.6,9.8,19.1
11/04/1997,PFUN,0.5,24.6,16.4,11.8,20.5
11/05/1997,PFUN,122.8,19.4,16.5,9.9,17.95
11/06/1997,PFUN,31.4,20.6,17.5,9.8,19.05
11/07/1997,PFUN,6.4,26.4,16.4,13.2,21.4
11/08/1997,PFUN,0.5,32.2,18.2,27.1,25.2
11/09/1997,PFUN,0,31.1,18.5,14.4,24.8
11/10/1997,PFUN,1.8,32.2,18,18.7,25.1
11/11/1997,PFUN,15.6,30.2,18.3,19.8,24.25
11/12/1997,PFUN,21.5,28,18.4,10.1,23.2
11/13/1997,PFUN,30.8,22,17.4,7.9,19.7
11/14/1997,PFUN,7.1,23.6,11,29.8,17.3
11/15/1997,PFUN,0,28.2,13.4,28.9,20.8
11/16/1997,PFUN,0,27.6,15.6,25.2,21.6
11/17/1997,PFUN,0,23.2,17.1,8.8,20.15
11/18/1997,PFUN,7.8,21.9,13,16.6,17.45
11/19/1997,PFUN,0,26.8,12,26.9,19.4
11/20/1997,PFUN,0,29.4,14.6,24.8,22
11/21/1997,PFUN,22.3,24.2,16.4,11.9,20.3
11/22/1997,PFUN,0.1,29,15.3,26.5,22.15
11/23/1997,PFUN,0,27.4,18,13.3,22.7
11/24/1997,PFUN,9.3,25.8,17.5,16.8,21.65
11/25/1997,PFUN,0,30,15.4,26.1,22.7
11/26/1997,PFUN,5.4,20.3,17.4,3.8,18.85
11/27/1997,PFUN,31,24.8,16.8,16.4,20.8
11/28/1997,PFUN,0,26.2,13.5,29.2,19.85
11/29/1997,PFUN,0,28.8,12.2,30.3,20.5
11/30/1997,PFUN,0,28.8,15.8,23.3,22.3
12/01/1997,PFUN,0,25.2,18.9,19.2,22.05
12/02/1997,PFUN,0,26.2,15.5,25.3,20.85
12/03/1997,PFUN,0,29.6,15.5,28.4,22.55
12/04/1997,PFUN,0,27.6,17,30.1,22.3
12/05/1997,PFUN,0,29.4,14.1,29.9,21.75
12/06/1997,PFUN,0,31.8,15.8,26.2,23.8
12/07/1997,PFUN,0,27.8,18.6,16.5,23.2
12/08/1997,PFUN,1.6,30.4,15.8,29.3,23.1
12/09/1997,PFUN,0,31.8,17.8,26.3,24.8
12/10/1997,PFUN,0,32.6,18.4,21.6,25.5
12/11/1997,PFUN,7.4,30.2,17.7,22.7,23.95
12/12/1997,PFUN,0,30.5,19.2,22.4,24.85
12/13/1997,PFUN,0.2,30.6,18.2,15.4,24.4
12/14/1997,PFUN,19.4,26.2,19,13.7,22.6
12/15/1997,PFUN,4.6,24.8,16.8,24.7,20.8
12/16/1997,PFUN,0,26,13.7,28.2,19.85
12/17/1997,PFUN,0,28.4,12.9,27.9,20.65
12/18/1997,PFUN,0,30.2,15.5,28.1,22.85
12/19/1997,PFUN,0,31,17.4,26.5,24.2
12/20/1997,PFUN,0,31.4,20.6,18,26
12/21/1997,PFUN,0.2,29.6,19.2,14.6,24.4
12/22/1997,PFUN,1,31.2,19.9,23,25.55
12/23/1997,PFUN,19,26.4,20.2,11.3,23.3
12/24/1997,PFUN,1,25.8,19.6,11.8,22.7
12/25/1997,PFUN,1.4,30.2,20,21.8,25.1
12/26/1997,PFUN,10,32.4,20.2,27.1,26.3
12/27/1997,PFUN,0,32.4,21.7,26.6,27.05
12/28/1997,PFUN,69,22.2,16.8,2.8,19.5
12/29/1997,PFUN,22.8,27.6,17.6,15.2,22.6
12/30/1997,PFUN,10.6,21.8,19.1,3.3,20.45
12/31/1997,PFUN,67.3,29.8,18.1,26.5,23.95
01/01/1998,PFUN,10,28.6,20,19.2,24.3
01/02/1998,PFUN,5.2,29.4,20,22.3,24.7
01/03/1998,PFUN,5.8,26.2,21.1,11.3,23.65
01/04/1998,PFUN,8.4,27.8,19.7,21,23.75
01/05/1998,PFUN,0,31.4,20,26.4,25.7
01/06/1998,PFUN,0,29.8,20.8,13.1,25.3
01/07/1998,PFUN,34.6,21.2,16.4,8.7,18.8
01/08/1998,PFUN,0,22.2,12.7,20.4,17.45
01/09/1998,PFUN,0,26,14.1,29.1,20.05
01/10/1998,PFUN,0,27.6,14.6,25.9,21.1
01/11/1998,PFUN,0,28.8,16.5,27.7,22.65
01/12/1998,PFUN,0,29.3,19.4,25.2,24.35
01/13/1998,PFUN,0.4,30.6,17.1,30.9,23.85
01/14/1998,PFUN,0,30.3,17.1,20.1,23.7
01/15/1998,PFUN,58.4,23.7,19,8.7,21.35
01/16/1998,PFUN,34.8,27.2,18.1,23.8,22.65
01/17/1998,PFUN,0,28.7,17.4,26.5,23.05
01/18/1998,PFUN,0,27.2,18,23,22.6
01/19/1998,PFUN,0,31.2,16.5,29.6,23.85
01/20/1998,PFUN,0,32.2,19.6,30.4,25.9
01/21/1998,PFUN,0,31.6,20.8,28.4,26.2
01/22/1998,PFUN,0,31.7,21.4,24.6,26.55
01/23/1998,PFUN,7.6,25.6,19,11.1,22.3
01/24/1998,PFUN,8.4,24.6,18.3,7.9,21.45
01/25/1998,PFUN,20.1,28,18.2,15.6,23.1
01/26/1998,PFUN,1.1,24.8,18.7,4.3,21.75
01/27/1998,PFUN,14.4,30.6,18.1,23.2,24.35
01/28/1998,PFUN,0,29.5,22.1,20.3,25.8
01/29/1998,PFUN,0.6,31.5,20.1,21.2,25.8
