date,treatment,rain,tmax,tmin,srad,tmean
06/15/1990,PGRO,11,17.6,10,10.27796507,13.8
06/16/1990,PGRO,0,16.6,3,12.33268793,9.8
06/17/1990,PGRO,0,17.4,2.6,11.92508478,10
06/18/1990,PGRO,0,18.1,5.5,11.59930023,11.8
06/19/1990,PGRO,0,21,5,11.98936836,13
06/20/1990,PGRO,0,20.4,10,7.229022638,15.2
06/21/1990,PGRO,18.3,12.7,3.6,7.861292525,8.15
06/22/1990,PGRO,0,15.2,0.8,12.21900971,8
06/23/1990,PGRO,0,19.6,1.2,12.22022251,10.4
06/24/1990,PGRO,0,23.8,7.2,12.30267484,15.5
06/25/1990,PGRO,1.8,15,11,4.457958503,13
06/26/1990,PGRO,0,19.5,11.2,12.07704418,15.35
06/27/1990,PGRO,0,20,9.2,11.37159068,14.6
06/28/1990,PGRO,0,19.6,9.8,9.157473475,14.7
06/29/1990,PGRO,0,15.8,5.8,4.953054947,10.8
06/30/1990,PGRO,0,18.8,9.8,11.2489877,14.3
07/01/1990,PGRO,0,20.2,8.6,10.14882827,14.4
07/02/1990,PGRO,0,17.6,11.9,6.812823606,14.75
07/03/1990,PGRO,0,17,12.4,6.665573905,14.7
07/04/1990,PGRO,24.2,16.2,12.4,5.318131623,14.3
07/05/1990,PGRO,3.2,15.8,11,6.453121315,13.4
07/06/1990,PGRO,0,18.4,11.6,9.682272781,15
07/07/1990,PGRO,0,18.8,9.9,9.302575993,14.35
07/08/1990,PGRO,0,19.5,12,7.631786092,15.75
07/09/1990,PGRO,0,16.8,12.4,4.580116116,14.6
07/10/1990,PGRO,0,19,12.6,7.269888337,15.8
07/11/1990,PGRO,0,17.2,5.2,12.00531089,11.2
07/12/1990,PGRO,0,17.2,4.8,12.44863343,11
07/13/1990,PGRO,0,16.4,6.8,12.89589075,11.6
07/14/1990,PGRO,0,16.6,8.6,9.988200738,12.6
07/15/1990,PGRO,0,14.6,11.2,5.174888137,12.9
07/16/1990,PGRO,22.8,15,12.8,4.701570854,13.9
07/17/1990,PGRO,41,22,13.4,11.17138636,17.7
07/18/1990,PGRO,1.8,20.4,16.5,5.57280852,18.45
07/19/1990,PGRO,60.8,17.6,10.6,4.765227015,14.1
07/20/1990,PGRO,31.6,11.1,6.4,4.787934369,8.75
07/21/1990,PGRO,45.1,7,5,4.811371115,6
07/22/1990,PGRO,1.6,7,3.2,4.835527819,5.1
07/23/1990,PGRO,0,11.2,5.4,4.944838632,8.3
07/24/1990,PGRO,12.6,19.8,9.6,10.14152637,14.7
07/25/1990,PGRO,12.5,20.6,11.6,12.57108391,16.1
07/26/1990,PGRO,0,23.6,12,13.22661241,17.8
07/27/1990,PGRO,5.1,19.6,4.6,4.966758262,12.1
07/28/1990,PGRO,15,12.2,-1.2,13.60891438,5.5
07/29/1990,PGRO,0,14.6,-2.4,13.24147994,6.1
07/30/1990,PGRO,0,10.6,-1.4,14.08786742,4.6
07/31/1990,PGRO,0,11.6,0,6.217805556,5.8
08/01/1990,PGRO,7.6,14.8,4.2,9.057604419,9.5
08/02/1990,PGRO,0,18,5.4,14.12333803,11.7
08/03/1990,PGRO,0,21.2,8.2,11.89688116,14.7
08/04/1990,PGRO,0,24,12.6,11.33817252,18.3
08/05/1990,PGRO,0,17,9.6,9.347286484,13.3
08/06/1990,PGRO,0,19.2,11.6,13.52279205,15.4
08/07/1990,PGRO,0,20,9,13.32516988,14.5
08/08/1990,PGRO,0,22.3,11,12.22130289,16.65
08/09/1990,PGRO,0.3,24,11.4,13.56143603,17.7
08/10/1990,PGRO,0,23.6,9.6,14.27518786,16.6
08/11/1990,PGRO,0,22.4,10.4,11.69243834,16.4
08/12/1990,PGRO,0,24.4,6,12.68091881,15.2
08/13/1990,PGRO,0,24.6,10.2,14.79071333,17.4
08/14/1990,PGRO,0,25.4,14,14.77973693,19.7
08/15/1990,PGRO,0,26.4,10.4,13.73961719,18.4
08/16/1990,PGRO,11.6,15.8,13.6,5.63956957,14.7
08/17/1990,PGRO,19.2,20,11.4,11.72311349,15.7
08/18/1990,PGRO,0,16.6,12,6.856021117,14.3
08/19/1990,PGRO,39.6,16,13.6,5.756364445,14.8
08/20/1990,PGRO,32.8,18.9,12.8,7.137650055,15.85
08/21/1990,PGRO,1.4,15.6,11.2,5.835868868,13.4
08/22/1990,PGRO,0.2,13,8.2,5.876062507,10.6
08/23/1990,PGRO,0.2,13.6,7,6.305457536,10.3
08/24/1990,PGRO,0,15.4,8.4,9.865274419,11.9
08/25/1990,PGRO,0,14.4,10.2,7.078067904,12.3
08/26/1990,PGRO,0.6,17.6,12.2,6.33529417,14.9
08/27/1990,PGRO,53.8,19.6,13.6,8.459358147,16.6
08/28/1990,PGRO,0,14.8,5.8,12.99319783,10.3
08/29/1990,PGRO,0,15.2,0,16.66900085,7.6
08/30/1990,PGRO,0,20,5,15.55389632,12.5
08/31/1990,PGRO,0,24.2,11.6,13.41777345,17.9
09/01/1990,PGRO,7.6,17.2,14,6.69584947,15.6
09/02/1990,PGRO,0,21,9.2,15.6066374,15.1
09/03/1990,PGRO,0,17.6,10,11.59595307,13.8
09/04/1990,PGRO,0,15,11,6.416917147,13
09/05/1990,PGRO,28,20.4,12.2,14.51694588,16.3
09/06/1990,PGRO,0,18.2,12.4,6.813027874,15.3
09/07/1990,PGRO,32.6,15,12.8,6.544180615,13.9
09/08/1990,PGRO,6.2,22,13,14.5415201,17.5
09/09/1990,PGRO,0,22,6.2,17.24614332,14.1
09/10/1990,PGRO,0,25.6,7,17.96707125,16.3
09/11/1990,PGRO,0,27.8,15.6,17.95085838,21.7
09/12/1990,PGRO,0.8,23,15.2,6.755901265,19.1
09/13/1990,PGRO,61.6,16,4.8,6.798036582,10.4
09/14/1990,PGRO,5.6,13,-0.4,16.17700937,6.3
09/15/1990,PGRO,0,15.4,-1,18.19572242,7.2
09/16/1990,PGRO,0,23,3,18.71476876,13
09/17/1990,PGRO,0,23.2,9.2,15.76152408,16.2
09/18/1990,PGRO,0,26.8,9.9,18.3438699,18.35
09/19/1990,PGRO,0,29.2,14.2,13.61331579,21.7
09/20/1990,PGRO,0,29.2,15.6,15.87527663,22.4
09/21/1990,PGRO,7.6,28.2,15.1,16.7197902,21.65
09/22/1990,PGRO,5.8,23.1,15.2,7.170534788,19.15
09/23/1990,PGRO,18.8,19.2,11.6,7.654959928,15.4
09/24/1990,PGRO,5,16,7.4,16.38577427,11.7
09/25/1990,PGRO,0,16.6,5.4,16.68028422,11
09/26/1990,PGRO,0,17.9,4.8,18.88213386,11.35
09/27/1990,PGRO,0,20.2,9,19.40937188,14.6
09/28/1990,PGRO,0,17.7,10.2,7.408630364,13.95
09/29/1990,PGRO,15.5,15.4,13.2,7.447266574,14.3
09/30/1990,PGRO,1.2,19.4,13.9,7.485571784,16.65
10/01/1990,PGRO,1,21.4,16.1,8.207126705,18.75
10/02/1990,PGRO,24.4,23.4,13.8,15.33146304,18.6
10/03/1990,PGRO,0,23.2,15.8,14.70361917,19.5
10/04/1990,PGRO,0,23.8,15.2,19.7024015,19.5
10/05/1990,PGRO,0,28.6,16.9,18.73511352,22.75
10/06/1990,PGRO,0,28.4,18.2,14.98781825,23.3
10/07/1990,PGRO,0,29.4,17.4,17.35994368,23.4
10/08/1990,PGRO,0,29,17.2,16.25842396,23.1
10/09/1990,PGRO,2,27.5,18.4,9.560459184,22.95
10/10/1990,PGRO,23.4,29.4,16.4,16.48661471,22.9
10/11/1990,PGRO,0,31.2,19.2,16.65826282,25.2
10/12/1990,PGRO,0,26.4,18.8,8.032998308,22.6
10/13/1990,PGRO,8,23.8,16.4,9.947222297,20.1
10/14/1990,PGRO,7,28,15.4,13.04738067,21.7
10/15/1990,PGRO,39,21.6,14,8.013704052,17.8
10/16/1990,PGRO,0,15,11.2,8.045446499,13.1
10/17/1990,PGRO,3.2,15,12.2,8.195267292,13.6
10/18/1990,PGRO,20,20,13.6,9.414102929,16.8
10/19/1990,PGRO,12.2,21.4,15.6,9.208895252,18.5
10/20/1990,PGRO,2.6,26.6,16,19.97104069,21.3
10/21/1990,PGRO,0,24.4,14,16.43831627,19.2
10/22/1990,PGRO,0,23,12.8,21.38691615,17.9
10/23/1990,PGRO,0,26,10.2,21.91671672,18.1
10/24/1990,PGRO,0,25,13.2,17.52523624,19.1
10/25/1990,PGRO,0,23.8,13.4,19.73120332,18.6
10/26/1990,PGRO,0,22.6,12.8,12.55074549,17.7
10/27/1990,PGRO,0,25.4,13.6,21.86842809,19.5
10/28/1990,PGRO,0,29,15.2,19.61897721,22.1
10/29/1990,PGRO,0,30.2,17.4,16.99936855,23.8
10/30/1990,PGRO,0,30,19.8,13.88743286,24.9
10/31/1990,PGRO,2.4,31.6,17.6,16.58577895,24.6
11/01/1990,PGRO,9,27.2,18.6,10.79330239,22.9
11/02/1990,PGRO,49,22.6,18.9,8.631971183,20.75
11/03/1990,PGRO,39.6,27.4,18,18.3875856,22.7
11/04/1990,PGRO,9.6,28.2,18.6,14.40153118,23.4
11/05/1990,PGRO,15,18.6,14,8.577492287,16.3
11/06/1990,PGRO,0,18,13.4,8.598835114,15.7
11/07/1990,PGRO,0,24.8,15,9.596904328,19.9
11/08/1990,PGRO,0,24,18.6,10.96305769,21.3
11/09/1990,PGRO,80.4,25.2,19,10.86256665,22.1
11/10/1990,PGRO,0.6,28.4,18.6,19.21205682,23.5
11/11/1990,PGRO,0,28,17,12.74298673,22.5
11/12/1990,PGRO,0.9,29.2,15,15.09513166,22.1
11/13/1990,PGRO,0,30.4,19.6,21.8693275,25
11/14/1990,PGRO,0,34,20,22.38728456,27
11/15/1990,PGRO,0,33.6,22.1,15.16070987,27.85
11/16/1990,PGRO,1.8,31,19.6,15.79622237,25.3
11/17/1990,PGRO,7.8,23.6,18,10.7702073,20.8
11/18/1990,PGRO,0,28,17.8,13.86555245,22.9
11/19/1990,PGRO,0,26.6,18.8,13.63688898,22.7
11/20/1990,PGRO,0.9,29.8,19.2,16.36614222,24.5
11/21/1990,PGRO,0,25.8,19.4,11.45017972,22.6
11/22/1990,PGRO,0,26.5,18.2,9.984153521,22.35
11/23/1990,PGRO,0,24.6,16.2,9.010097696,20.4
11/24/1990,PGRO,0,29.4,17.9,19.02726059,23.65
11/25/1990,PGRO,0,28.4,18.4,17.43728277,23.4
11/26/1990,PGRO,3.2,28.6,17.6,18.93565513,23.1
11/27/1990,PGRO,2.6,27,15.8,22.78396868,21.4
11/28/1990,PGRO,0,26.4,13,20.94416461,19.7
11/29/1990,PGRO,0,27.4,13.8,23.06213122,20.6
11/30/1990,PGRO,0,29.8,16.6,21.46739206,23.2
12/01/1990,PGRO,0,30.9,17.6,18.50903473,24.25
12/02/1990,PGRO,0,30.6,18.4,20.75014219,24.5
12/03/1990,PGRO,0,23.8,17.6,10.35554923,20.7
12/04/1990,PGRO,0,21.6,18.8,9.000985767,20.2
12/05/1990,PGRO,0,28.3,20,15.94979734,24.15
12/06/1990,PGRO,15.8,28.7,17.8,11.61954445,23.25
12/07/1990,PGRO,0,27.8,17.4,17.70317327,22.6
12/08/1990,PGRO,0,21.2,15.6,10.6417589,18.4
12/09/1990,PGRO,0,22.8,12.5,16.85080469,17.65
12/10/1990,PGRO,0,22.1,15,9.413235095,18.55
12/11/1990,PGRO,2.2,27.4,20,18.10543973,23.7
12/12/1990,PGRO,0,29.4,14.2,21.95945965,21.8
12/13/1990,PGRO,22,26.8,17.8,10.9173718,22.3
12/14/1990,PGRO,6.4,18.4,14,9.059178685,16.2
12/15/1990,PGRO,0,26.4,15.2,19.12100971,20.8
12/16/1990,PGRO,0,29,16.6,19.74641742,22.8
12/17/1990,PGRO,0,29,16.1,23.60094244,22.55
12/18/1990,PGRO,0,29.4,17.6,12.9216008,23.5
12/19/1990,PGRO,0.2,27,17.9,14.91167456,22.45
12/20/1990,PGRO,1.4,29.6,16.4,21.62329565,23
12/21/1990,PGRO,0,31.4,18.4,22.24683245,24.9
12/22/1990,PGRO,0,31.6,19.3,22.86997187,25.45
12/23/1990,PGRO,0,33,20,22.99555537,26.5
12/24/1990,PGRO,0,31.6,16.6,22.12627192,24.1
12/25/1990,PGRO,2.1,24.4,18,9.944690313,21.2
12/26/1990,PGRO,0,27.8,15.2,18.6454233,21.5
12/27/1990,PGRO,0,28.6,15.2,18.64438559,21.9
12/28/1990,PGRO,0,31.6,17.5,17.52393277,24.55
12/29/1990,PGRO,5.8,22,13.4,17.02453117,17.7
12/30/1990,PGRO,0,23.4,10.7,19.0112231,17.05
12/31/1990,PGRO,0,25.6,11.6,22.48947816,18.6
01/01/1991,PGRO,0,28.2,13.8,20.74521799,21
01/02/1991,PGRO,0,30,16.6,19.74639934,23.3
01/03/1991,PGRO,2.6,22.6,18.4,9.42214758,20.5
01/04/1991,PGRO,8.2,28,17.4,19.36345801,22.7
01/05/1991,PGRO,0,26.2,15,19.23332095,20.6
01/06/1991,PGRO,0,27,12,19.84852873,19.5
01/07/1991,PGRO,0,27.6,15.4,21.95479112,21.5
01/08/1991,PGRO,0,29.4,15.9,22.07132082,22.65
01/09/1991,PGRO,0,31.4,17.2,21.44145327,24.3
01/10/1991,PGRO,0,30,19,13.60312644,24.5
01/11/1991,PGRO,0,30.2,18.6,19.80738851,24.4
01/12/1991,PGRO,0,27.6,15.9,17.43667999,21.75
01/13/1991,PGRO,0,30.6,16,17.30205604,23.3
01/14/1991,PGRO,0,29,19.8,15.80066296,24.4
01/15/1991,PGRO,25.4,28.8,20.8,14.54758023,24.8
01/16/1991,PGRO,0,30.6,19.4,20.7431996,25
01/17/1991,PGRO,0,25,16.2,13.40656735,20.6
01/18/1991,PGRO,0,22.6,15.2,12.89764304,18.9
01/19/1991,PGRO,0,26.4,11.6,22.06402832,19
01/20/1991,PGRO,0,29.8,15.4,22.91553931,22.6
01/21/1991,PGRO,0,31.7,17.4,22.40201216,24.55
01/22/1991,PGRO,0,32.4,19.4,16.68340821,25.9
01/23/1991,PGRO,0,30.4,16.9,19.26769055,23.65
01/24/1991,PGRO,2.6,26.2,19.4,11.20086527,22.8
01/25/1991,PGRO,17.2,22,17.2,8.957282133,19.6
01/26/1991,PGRO,6.1,22.6,15.8,12.15801442,19.2
01/27/1991,PGRO,31.2,24.8,12.8,18.44567932,18.8
01/28/1991,PGRO,7,28.6,16.8,22.50152069,22.7
01/29/1991,PGRO,0,28,18.4,17.2898907,23.2
01/30/1991,PGRO,6.4,23.2,17.6,10.35602137,20.4
01/31/1991,PGRO,2.2,26.2,18.4,15.27022068,22.3
02/01/1991,PGRO,0,29,16.5,23.01143369,22.75
02/02/1991,PGRO,0,28.6,18.6,17.07055984,23.6
02/03/1991,PGRO,14,24.6,18.2,10.64569143,21.4
02/04/1991,PGRO,0.2,27.6,16.6,13.57485851,22.1
02/05/1991,PGRO,21.4,28.2,17.6,20.30639921,22.9
02/06/1991,PGRO,0,28,17.3,16.22448125,22.65
02/07/1991,PGRO,27.5,24.2,17.6,10.80058775,20.9
02/08/1991,PGRO,29.6,24.2,18.2,11.14367019,21.2
02/09/1991,PGRO,5.1,25,18.2,10.99590224,21.6
02/10/1991,PGRO,19.2,28,15.6,19.8922342,21.8
02/11/1991,PGRO,0,29.8,18.6,22.41901689,24.2
02/12/1991,PGRO,0,28.2,18.2,14.08641086,23.2
02/13/1991,PGRO,1.4,26.6,14.4,16.9772215,20.5
02/14/1991,PGRO,0,26.4,15.8,15.84607599,21.1
02/15/1991,PGRO,0,26.8,12.2,20.42524587,19.5
02/16/1991,PGRO,0,28.2,17.6,20.50297795,22.9
02/17/1991,PGRO,0,28.4,18.6,21.79017994,23.5
02/18/1991,PGRO,37.6,24.8,17.6,11.10154195,21.2
02/19/1991,PGRO,1,27,15.4,19.5196249,21.2
02/20/1991,PGRO,0,27.6,14.6,21.52140585,21.1
02/21/1991,PGRO,0,26,14.9,21.22900942,20.45
02/22/1991,PGRO,0,29.2,16,21.89701204,22.6
02/23/1991,PGRO,0,27.4,17.2,20.28333988,22.3
02/24/1991,PGRO,0,24.6,13,21.78530716,18.8
02/25/1991,PGRO,0,27.2,12,22.20517919,19.6
02/26/1991,PGRO,0,28,15,22.2642757,21.5
02/27/1991,PGRO,0,29.8,15.8,21.96474895,22.8
02/28/1991,PGRO,0,29.6,18,13.95095798,23.8
03/01/1991,PGRO,5.8,22.6,18.6,7.984062742,20.6
03/02/1991,PGRO,10,23,18.2,8.304929221,20.6
03/03/1991,PGRO,21.3,26,18.6,12.15967876,22.3
03/04/1991,PGRO,14,27.4,17.8,13.17320754,22.6
03/05/1991,PGRO,0,21,14,7.847003411,17.5
03/06/1991,PGRO,11.8,23.4,16.6,8.747552324,20
03/07/1991,PGRO,8.1,24,16.5,9.992847438,20.25
03/08/1991,PGRO,2,27.4,19.2,12.51093685,23.3
03/09/1991,PGRO,0,29.4,17.4,18.84434662,23.4
03/10/1991,PGRO,0,28.8,18.6,18.77594541,23.7
03/11/1991,PGRO,2.1,27.6,19,14.43671622,23.3
03/12/1991,PGRO,11.6,27.6,18.8,12.30770755,23.2
03/13/1991,PGRO,3.6,25.6,19,11.91108938,22.3
03/14/1991,PGRO,6.2,24.4,18,9.571823211,21.2
03/15/1991,PGRO,0.2,21,17,7.474332469,19
03/16/1991,PGRO,0.2,23.4,14.4,17.77576385,18.9
03/17/1991,PGRO,0,24.8,13.8,16.79610676,19.3
03/18/1991,PGRO,0,27.8,16.4,17.96642027,22.1
03/19/1991,PGRO,4.8,28,16.4,13.05247819,22.2
03/20/1991,PGRO,0,30.6,18,16.80367141,24.3
03/21/1991,PGRO,0.2,23.8,19,8.350646313,21.4
03/22/1991,PGRO,20.5,22.4,15.8,7.526309745,19.1
03/23/1991,PGRO,0,25.2,12.4,18.46308691,18.8
03/24/1991,PGRO,0,26.4,11,17.05344888,18.7
03/25/1991,PGRO,0,28.2,13.8,14.77252359,21
03/26/1991,PGRO,0,21.2,14,9.218430117,17.6
03/27/1991,PGRO,0,18.2,13.4,8.730747259,15.8
03/28/1991,PGRO,0,20,13.8,7.267181554,16.9
03/29/1991,PGRO,0,21.6,14.4,8.19844522,18
03/30/1991,PGRO,0,22.8,16.6,7.287179654,19.7
03/31/1991,PGRO,0.2,23.8,18,13.58276552,20.9
04/01/1991,PGRO,1,27.2,17.6,14.15354079,22.4
04/02/1991,PGRO,0.6,24,17.4,13.226746,20.7
04/03/1991,PGRO,0,24.2,15.8,14.42894587,20
04/04/1991,PGRO,0,27.8,15,14.66908111,21.4
04/05/1991,PGRO,0,19.2,16.2,7.333567993,17.7
04/06/1991,PGRO,0,23,13,16.29201201,18
04/07/1991,PGRO,0,24.6,13.1,10.1592992,18.85
04/08/1991,PGRO,1.2,26.4,14,14.14651741,20.2
04/09/1991,PGRO,0,25.6,17.6,13.65511938,21.6
04/10/1991,PGRO,0,28,16.2,14.81251361,22.1
04/11/1991,PGRO,0,26.6,17.4,8.896968052,22
04/12/1991,PGRO,0,27.4,17,11.08298653,22.2
04/13/1991,PGRO,31,26.2,16.9,12.4369094,21.55
04/14/1991,PGRO,0,28,17,13.57564203,22.5
04/15/1991,PGRO,0,28.8,18,14.30124307,23.4
04/16/1991,PGRO,0,25.8,19.8,12.22108635,22.8
04/17/1991,PGRO,32.2,27.8,18.2,14.237937,23
04/18/1991,PGRO,0,23,16.2,6.040848326,19.6
04/19/1991,PGRO,33.7,21.6,14.8,8.658221257,18.2
04/20/1991,PGRO,0,18.8,11,13.89599575,14.9
04/21/1991,PGRO,0,21,8.4,15.86379945,14.7
04/22/1991,PGRO,0,23.4,12.4,15.48272424,17.9
04/23/1991,PGRO,0,24.8,11.4,14.0427025,18.1
04/24/1991,PGRO,18.6,19.4,14.2,6.082262767,16.8
04/25/1991,PGRO,16.8,18.6,12.6,7.474987359,15.6
04/26/1991,PGRO,8.8,18.4,10.6,10.85193669,14.5
04/27/1991,PGRO,0,19.4,10,10.12443484,14.7
04/28/1991,PGRO,0,21.8,6.8,13.54915212,14.3
04/29/1991,PGRO,0,21.8,9.8,10.19049208,15.8
04/30/1991,PGRO,0,22.4,10.2,11.06251802,16.3
05/01/1991,PGRO,0,23.4,12.3,12.66860566,17.85
05/02/1991,PGRO,0,23.6,14.6,13.24293573,19.1
05/03/1991,PGRO,0,25,15.3,11.97328131,20.15
05/04/1991,PGRO,0,24.8,12.8,9.892734291,18.8
05/05/1991,PGRO,5,20,16.2,5.374378317,18.1
05/06/1991,PGRO,4.2,17.4,12.8,5.338946306,15.1
05/07/1991,PGRO,2.9,17.6,12.8,5.394205052,15.2
05/08/1991,PGRO,0,21.4,13.4,9.577431991,17.4
05/09/1991,PGRO,0,19.6,10,12.20320882,14.8
05/10/1991,PGRO,0,21,5.2,13.20457476,13.1
05/11/1991,PGRO,0,20,10,13.75467586,15
05/12/1991,PGRO,0,19.4,9.2,13.94789826,14.3
05/13/1991,PGRO,0,19,12,7.737458539,15.5
05/14/1991,PGRO,16.6,19.2,15,5.686628244,17.1
05/15/1991,PGRO,37.2,18.2,10.6,10.95675851,14.4
05/16/1991,PGRO,0,19.8,7.4,10.20919135,13.6
05/17/1991,PGRO,0,21.2,10.2,10.33058746,15.7
05/18/1991,PGRO,0,21.2,13.6,12.08250006,17.4
05/19/1991,PGRO,0,20.4,14.6,11.42730477,17.5
05/20/1991,PGRO,0,24.2,15.2,11.88506178,19.7
05/21/1991,PGRO,0,23.6,14.6,11.7464955,19.1
05/22/1991,PGRO,0,21,15.2,6.541533301,18.1
05/23/1991,PGRO,0.2,17.8,10.8,6.42620304,14.3
05/24/1991,PGRO,0,21.6,10,11.92999683,15.8
05/25/1991,PGRO,0,23.8,6,12.96711289,14.9
05/26/1991,PGRO,0,21.6,11.6,12.99913194,16.6
05/27/1991,PGRO,0,26.4,13.8,12.86630777,20.1
05/28/1991,PGRO,0,25.6,15.4,13.06649982,20.5
05/29/1991,PGRO,0,25.2,13.6,12.77223251,19.4
05/30/1991,PGRO,0,24.4,9.9,12.97430152,17.15
05/31/1991,PGRO,0,24.6,9.6,12.93085895,17.1
06/01/1991,PGRO,0,25,9.4,12.56243171,17.2
06/02/1991,PGRO,0,23.6,10.6,12.76791894,17.1
06/03/1991,PGRO,0,25.4,12.6,12.73014566,19
06/04/1991,PGRO,0,26.4,15.2,12.53211216,20.8
06/05/1991,PGRO,0,25.4,15,8.45549283,20.2
06/06/1991,PGRO,6.2,19.8,15.4,4.560400332,17.6
06/07/1991,PGRO,11,16.2,10.9,4.547358626,13.55
06/08/1991,PGRO,12.8,14.4,10.6,5.097538581,12.5
06/09/1991,PGRO,0,14.8,11,4.603968822,12.9
06/10/1991,PGRO,0,18,9.6,8.595805164,13.8
06/11/1991,PGRO,0,19,11,9.938191577,15
06/12/1991,PGRO,0,21.6,6.2,11.51738325,13.9
06/13/1991,PGRO,0,20.4,10.4,10.94211168,15.4
06/14/1991,PGRO,0,23.4,12.2,11.88241972,17.8
06/15/1991,PGRO,0,21.8,6.6,7.972015514,14.2
06/16/1991,PGRO,0,23.1,7.8,11.61770868,15.45
06/17/1991,PGRO,0,24.6,10.4,11.76632466,17.5
06/18/1991,PGRO,0,27,12.2,11.99594675,19.6
06/19/1991,PGRO,4.2,18.2,11.4,6.676946027,14.8
06/20/1991,PGRO,8,21.6,10.4,5.723047999,16
06/21/1991,PGRO,62.8,21.4,13,5.959409457,17.2
06/22/1991,PGRO,9.4,17,12.8,4.453508949,14.9
06/23/1991,PGRO,22.8,13.8,10,4.454129394,11.9
06/24/1991,PGRO,3.2,13.6,9.4,4.772665864,11.5
06/25/1991,PGRO,2,18.6,11.8,6.519550534,15.2
06/26/1991,PGRO,0,23,13,8.665765055,18
06/27/1991,PGRO,0.2,24,14,11.92727476,19
06/28/1991,PGRO,4.2,19.6,14,4.470155615,16.8
06/29/1991,PGRO,8.6,14.8,6,12.58696644,10.4
06/30/1991,PGRO,0,16.2,1.5,12.52266658,8.85
07/01/1991,PGRO,0,14,4.8,11.34434427,9.4
07/02/1991,PGRO,0,17,6.6,10.24457891,11.8
07/03/1991,PGRO,0,19.6,2,12.10057268,10.8
07/04/1991,PGRO,0,14.6,5,11.40235442,9.8
07/05/1991,PGRO,0,14.9,3.2,12.54798058,9.05
07/06/1991,PGRO,0,19.8,7.6,12.33369832,13.7
07/07/1991,PGRO,0,22.4,8.2,11.87881945,15.3
07/08/1991,PGRO,0,22.6,11.4,12.06916182,17
07/09/1991,PGRO,0,24,12,10.56390251,18
07/10/1991,PGRO,0,22,12,7.675162127,17
07/11/1991,PGRO,4.2,16.6,9,12.24908424,12.8
07/12/1991,PGRO,0,15.4,1.8,12.6115753,8.6
07/13/1991,PGRO,0,16.2,7.4,8.566104198,11.8
07/14/1991,PGRO,0,12.8,9,5.236428647,10.9
07/15/1991,PGRO,0,13.6,9.2,6.736115381,11.4
07/16/1991,PGRO,0,16.4,10.8,6.020325942,13.6
07/17/1991,PGRO,4.4,21.6,10.6,12.08091004,16.1
07/18/1991,PGRO,0,22.6,12,11.13079587,17.3
07/19/1991,PGRO,0,24.8,14,13.08874966,19.4
07/20/1991,PGRO,0,25,13.6,13.14037246,19.3
07/21/1991,PGRO,0,24,13.2,12.94213706,18.6
07/22/1991,PGRO,0,22.2,17.2,7.527652537,19.7
07/23/1991,PGRO,2,17.6,5.2,13.22034142,11.4
07/24/1991,PGRO,0,18,0,13.53221322,9
07/25/1991,PGRO,0,18.4,6.3,13.67736446,12.35
07/26/1991,PGRO,0,22,6.6,12.11592216,14.3
07/27/1991,PGRO,0,21.4,11.6,12.5158027,16.5
07/28/1991,PGRO,0,22.8,11.6,12.91980274,17.2
07/29/1991,PGRO,0,22.4,12,13.15497936,17.2
07/30/1991,PGRO,0,22.6,13.2,13.56665181,17.9
07/31/1991,PGRO,0,24.4,15.4,11.36524878,19.9
08/01/1991,PGRO,0,18.8,10.8,5.114391348,14.8
08/02/1991,PGRO,7.4,11,1.2,12.80310526,6.1
08/03/1991,PGRO,0,13.6,-2,13.22303505,5.8
08/04/1991,PGRO,0,15.2,3.4,10.71649587,9.3
08/05/1991,PGRO,0,24,10,10.50711219,17
08/06/1991,PGRO,0.9,24.4,14.6,11.10280208,19.5
08/07/1991,PGRO,2.4,24,12.5,10.53373144,18.25
08/08/1991,PGRO,4.6,18,13.6,5.526630048,15.8
08/09/1991,PGRO,13.6,21,16.2,5.380843976,18.6
08/10/1991,PGRO,18.7,18.6,15.6,5.964439737,17.1
08/11/1991,PGRO,17.8,15.6,9.2,5.45258082,12.4
08/12/1991,PGRO,1,13,9,5.48913608,11
08/13/1991,PGRO,0,19.4,11.6,8.212858099,15.5
08/14/1991,PGRO,0,22.4,13,13.84880817,17.7
08/15/1991,PGRO,0,19,12.6,13.27190133,15.8
08/16/1991,PGRO,0,19.4,9.8,14.19324918,14.6
08/17/1991,PGRO,0,19.8,9.5,15.21785769,14.65
08/18/1991,PGRO,0,21.6,9.2,14.73364363,15.4
08/19/1991,PGRO,0,20.6,9.6,15.19818539,15.1
08/20/1991,PGRO,0,22.2,12.4,13.94191599,17.3
08/21/1991,PGRO,0,20.4,12.4,6.124766666,16.4
08/22/1991,PGRO,0,21.6,12,13.8108151,16.8
08/23/1991,PGRO,0,22.5,12.2,10.97261772,17.35
08/24/1991,PGRO,0,25.4,10,15.62961545,17.7
08/25/1991,PGRO,0,25.6,14.6,15.32431392,20.1
08/26/1991,PGRO,0,26,14.4,13.73321543,20.2
08/27/1991,PGRO,0,26.2,13.2,10.73885381,19.7
08/28/1991,PGRO,0,20.2,14.2,6.421048804,17.2
08/29/1991,PGRO,0,27.6,14.2,14.56800909,20.9
08/30/1991,PGRO,0,29,14.2,15.35286453,21.6
08/31/1991,PGRO,0,27.6,13.8,10.48924413,20.7
09/01/1991,PGRO,3,16.6,13.4,6.797300084,15
