model,init_month,year,Tmean_Aug_1,Tmean_Aug_2,Tmean_Aug_3,Tmean_Aug_4,Tmean_Oct_1,Tmean_Oct_2,Tmean_Oct_3,Tmean_Oct_4,Tmean_Sep_1,Tmean_Sep_2,Tmean_Sep_3,Tmean_Sep_4,Rain_Aug_1,Rain_Aug_2,Rain_Aug_3,Rain_Aug_4,Rain_Oct_1,Rain_Oct_2,Rain_Oct_3,Rain_Oct_4,Rain_Sep_1,Rain_Sep_2,Rain_Sep_3,Rain_Sep_4,yield
MME,7,1996,14.711387765977369,20.048120858266177,18.252095967453496,15.608759279626693,18.98194298703233,23.395792658760122,22.13045970397937,19.11613278165075,15.454009282868327,21.202056627016294,19.58250863052171,16.54192985733222,131.0304172630562,62.812636086029634,82.35479256762214,91.1553778485701,207.00740728868715,143.1998070209276,170.1815615208031,154.42040722091951,170.16193290821894,119.65501786084762,159.22587927150482,144.39673390172916,2930.5712898527267
MME,7,1997,15.510910971089443,19.778821800204664,18.213804467066797,16.06055050979686,18.74137919282949,23.10310578635413,21.845765692581182,19.230777307686814,15.758638523485168,20.30454419958772,18.912806398080022,16.64657090377472,180.98952276651048,130.77139996438288,164.31222087917527,168.41461062130904,304.716155275455,239.03245116680608,300.6734339205419,252.0650763237143,165.14970533260416,165.4357518500907,187.36442841714822,154.93746049343514,2610.938645418327
MME,7,1998,15.346759713397333,20.4048157587419,18.804643319675034,16.044967596242937,18.330029803737258,23.20441091380554,21.78718012509304,18.694988206813374,15.972954261628086,22.227621321683657,20.61655274715594,17.416191139171893,143.60642009465562,62.12739771154477,93.29775632299703,105.83013171313654,178.73804274411808,201.2135346630493,238.58247933355833,221.3132900264,200.9085938045768,81.64070403414965,105.02739309036482,122.76242551521048,2531.6530114797924
MME,7,1999,14.740179635295926,20.039302673415982,18.160089750435265,15.627009144965568,18.3571241443879,23.094299237924613,21.64596092778322,18.65060997333966,15.44606751552436,21.483961707025614,19.672913124043784,16.669611790952704,128.44672607456175,43.128278339988114,60.43301474607028,75.47051795009048,195.6671515601677,183.65518443854242,216.57629696160566,196.61066696195476,160.67537280575073,102.1635291817619,134.34288564937665,138.47571522424,2881.8055512362
MME,7,2000,14.852797402417691,20.759787554796596,18.763793957592547,16.270475804907598,18.735249494456895,23.533561529086377,22.08160243619503,18.996638936324633,15.389967617014833,21.939751940835475,20.100159385729093,16.90621687168846,157.5834264172515,48.72908383640878,78.073840658935,81.66396598842286,171.05861631580672,160.93537784607838,186.2578986720978,176.99498413250572,182.21578211782094,80.40075795268228,117.07556464158198,137.19122310814762,2340.684178092744
MME,7,2001,15.20808300325715,20.23979890089891,18.436339896904514,16.12089288868119,18.744909324669006,23.66500553821247,22.23106355102739,19.11651769606603,15.359409176893585,21.434826842912504,19.707777055551038,16.79804052472931,121.06532813913918,68.77442305822106,93.8376533737777,102.68211812955346,210.32357562734975,149.05796781050407,186.37178833148272,180.44956787532666,196.07543730840266,103.71578369420465,124.8801259677448,137.36167196931143,2737.7903349135954
MME,7,2002,15.371717575891477,20.053079746867326,18.403415490316455,15.968342524461727,19.164008784687105,23.947721520728,22.54372993444822,19.55031404877023,17.38753959691304,22.58317667539932,21.039889741663536,18.004955512235522,103.58004060277132,57.82891091328576,78.67748518348117,81.68798913136285,237.41619473908918,164.0431435296605,204.75833884263065,190.26866467538596,179.73248034226563,90.12792330830328,104.2861821751558,108.77283931878893,2194.415589353612
MME,7,2003,15.721939177380612,21.065482683686593,19.330030668990993,16.61438473390179,18.350827481558206,23.61851920099949,22.131822604156362,19.14859647696264,16.236854024866805,22.5038113602929,20.62828072781709,17.586869262281073,157.07933494829,76.91984983218985,106.8133239667541,99.49201106757226,216.63851026816977,206.923747266777,226.98998408504187,203.61835369755903,171.0681178871876,96.76441057974995,125.12377980082773,135.57235892988928,3097.055387179876
MME,7,2004,15.926929802324189,20.816674551395483,19.09535458186864,16.58776406132763,18.76692205906679,23.811720967940644,22.41202947840667,19.38771787950421,15.660096759297657,21.255931536424505,19.677010757633507,16.88210752244022,165.57764814720738,62.13050802401354,93.69527259329436,109.52580994803857,214.4029789858712,191.84636694181165,217.8096075387899,193.9529807492176,167.6067982756287,106.15418787886043,129.37562328393363,134.58522004284572,2692.237029193768
MME,7,2005,15.319118124427309,20.642589092824046,18.867680537435934,16.363647036730548,19.00508044890129,23.701276408968507,22.323766422899766,19.412308399517915,16.569961831497928,22.246930372312356,20.675482221024478,17.689226214695775,158.36575077761302,69.97151856877107,99.31704830893355,102.73773447746095,220.72100681347013,166.20621378488428,209.39021687560577,207.28408752518905,190.57220512738147,125.31243915043814,158.75370496507892,137.59180759402204,2531.334442595674
MME,7,2006,15.883188452116618,21.11671765534786,19.55084312148108,17.038138703780835,19.146669772233754,23.960697763858636,22.590144826243105,19.532517178078322,16.62357610220711,22.586006662160873,21.168796828273614,17.985125038258914,133.4322686778175,60.55415405603557,80.38373400090967,91.56360352380804,217.3425144306381,166.74634817155857,200.88056851351573,197.3470030822681,174.46868508742673,89.09742585918421,119.58483268223941,126.01121551975763,2066.5271253220185
MME,7,2007,15.830981967849542,21.36022724398747,19.87602715057485,16.85982754861287,19.556566772956593,24.280723700006362,22.93979756033982,19.673585097376787,16.20388091223099,22.470626689281303,20.96777765840819,17.630537143341662,149.95497763736546,40.40516020564838,57.66384855789171,62.59081274711971,213.88461465255475,140.19864261793037,174.29440181435348,176.08807226499857,166.6238272736924,92.69577945473657,116.5678011305552,125.30241945310338,2669.7547528517107
MME,7,2008,15.745373887212883,20.517296100603442,19.008093942158908,16.31716858927927,18.6597997133541,23.74810886266048,22.366952678624738,19.261280192384934,16.10800059642139,21.605540708218843,20.057785492649735,17.261607047974717,156.12643644174952,63.33048787186605,86.73303706075443,87.93359677623798,247.95153591542524,158.8344391442681,193.94932273438738,187.0305976145888,210.70231464107107,110.74520110340815,144.3565703427937,161.41627111437094,2952.8802569200184
MME,7,2009,15.237321096326996,19.731611508095735,18.066003428586072,16.154309321958024,19.304490985872246,23.52001391321881,22.272991283502176,19.51755938716521,16.38938988496425,21.16480653527992,19.737457678165946,17.074653223536068,143.29642331392716,104.74566508561757,134.73326541579766,133.42060449643768,241.48771343112216,186.58511500839597,202.84128342567823,185.12436097806048,179.4391638582641,113.88109145156342,149.37257109856583,143.6141944600062,2422.380064704976
MME,7,2010,16.036438476284314,21.24252722854901,19.484832515086644,16.713919404360087,18.618734039555,23.64845521323951,22.184192543846805,19.058069228414926,16.3876405729715,22.303454503439344,20.64356411220597,17.38095063365042,123.07735054749976,31.517336134966936,49.15965209133929,67.79420847417477,219.1419614688524,166.73387870171095,203.4955403513271,203.45518282939952,152.39138735432246,85.27085292811229,108.3922384896186,125.69954779964655,3131.9193749028145
MME,7,2011,14.118299064262082,19.30170304898026,17.530299233488627,15.297047123401954,18.15383593738844,22.65254252562347,21.30048991975711,18.27639972808259,15.171515171498694,20.78927523664638,19.12837408595905,16.538085636497694,147.73245066109737,86.65805292266471,114.1023072112606,127.59578300933846,145.5776447722406,173.95333588445095,204.2820700762438,196.2782077163162,198.88710462959227,145.24872846496464,176.68021146883547,181.0597055969343,2914.5221732976884
MME,7,2012,15.197202585321183,19.742966432467735,18.053755674988995,16.015536342485106,19.520903372513725,23.90491028822382,22.592848136824834,19.992721647548027,16.17399063305991,21.375218468189857,19.77356300121529,17.32601491551434,166.01508885808693,62.1461942948406,94.9834513557608,106.80935511993086,235.33225179806493,164.08449146837128,191.21190744973796,179.83728779093525,214.4874726754584,104.95005852445526,145.48450639932443,149.14655564408,2490.2573705179284
MME,7,2013,15.41531122352742,20.06342330330658,18.406152223903717,16.226935899831997,19.01202558286009,23.1733650561177,22.00923778969266,19.05085131292237,16.307054971912688,21.577785916411383,20.01616933710832,17.405076187015304,146.85251119405714,62.849132473357976,97.50938522981404,111.63381710015547,187.09660354720273,131.96947206587572,150.79517060414304,157.77699103558524,198.6506634601852,130.22074472366685,159.53971042065245,149.59402444405305,2901.783136429843
MME,7,2014,15.177674261041147,19.697980800298833,17.94490013163516,15.809083556541674,18.788748796757368,22.821467924789307,21.433651735387574,18.620445121999904,16.070818708314768,21.30419324215812,19.658414704325374,17.12967240067376,127.48155616869967,109.32997577050739,133.1677760379587,121.34853924437095,202.97826752000444,191.5262208806626,226.09369551674646,185.9060835726219,211.91901394652035,118.69442885205419,158.28536604837942,160.1889423724662,2270.069098995223
MME,7,2015,15.510195735472987,20.052962198764725,18.472270032720978,16.5605675853518,19.30237352609505,23.46543841465139,22.19794016316691,19.472890018853036,16.214852282677988,20.884222068153278,19.40260970763144,16.915141848149673,187.56151855378988,124.04297320310607,163.98963353906083,163.18200096429524,224.15027217362956,205.81547354268963,245.67058716287715,208.47870581904476,224.37570276388547,139.7381789492024,175.6489635573175,177.4441446669462,2203.187279448832
MME,7,2016,16.283546948643096,21.084434243766413,19.420580941495913,16.7731586391819,19.31368697494337,24.11733499213854,22.71794699190931,19.493875878262976,16.667781944775363,22.38505605136929,20.86146979571909,17.61047711829362,134.52927973606165,40.26187572392775,61.10096762793202,69.06895936598072,213.82149137813227,155.68617352572522,183.82107083756642,186.84361111227358,179.02867839106545,83.4668596806934,121.79901225429205,129.6079009543081,3149.0
MME,8,1993,13.78556569544288,19.005892634152175,17.031525378359305,14.89026092381845,18.546249562088942,23.755496976511772,22.357357964865795,19.062616217841658,15.541075271623226,21.478701020520397,19.881208238051013,16.89322154017859,111.32263530091774,48.554343073967445,64.79053885296902,74.91991644529433,243.65976729457634,118.72100372931324,147.47079759326598,133.86933672309286,220.27341132790949,109.55622864589354,136.35625501542933,153.68638538739182,2687.363636363636
